codgeo,dep,reg,weight_dep,weight_reg,weight_fr
54176,54,44.0,153,20,15
54177,54,44.0,38,5,4
54178,54,44.0,9,1,0
54179,54,44.0,45,6,4
54180,54,44.0,13,1,1
54181,54,44.0,101,13,10
54182,54,44.0,50,6,5
54183,54,44.0,13,1,1
54184,54,44.0,1166,154,121
54185,54,44.0,8,1,0
54186,54,44.0,128,17,13
54187,54,44.0,16,2,1
54188,54,44.0,187,24,19
54189,54,44.0,87,11,9
54190,54,44.0,4,0,0
54191,54,44.0,3,0,0
54192,54,44.0,40,5,4
54193,54,44.0,11,1,1
54194,54,44.0,49,6,5
54195,54,44.0,27,3,2
54196,54,44.0,242,32,25
54197,54,44.0,307,40,32
54198,54,44.0,45,6,4
54199,54,44.0,41,5,4
54200,54,44.0,7,1,0
54201,54,44.0,41,5,4
54202,54,44.0,54,7,5
54203,54,44.0,19,2,2
54204,54,44.0,13,1,1
54205,54,44.0,365,48,38
54206,54,44.0,55,7,5
54207,54,44.0,16,2,1
54208,54,44.0,41,5,4
54209,54,44.0,11,1,1
54210,54,44.0,34,4,3
54211,54,44.0,26,3,2
54212,54,44.0,59,7,6
54213,54,44.0,53,7,5
54214,54,44.0,103,13,10
54215,54,44.0,924,122,96
54216,54,44.0,6,0,0
54217,54,44.0,24,3,2
54218,54,44.0,9,1,1
54219,54,44.0,11,1,1
54220,54,44.0,11,1,1
54221,54,44.0,15,2,1
54222,54,44.0,189,25,19
54223,54,44.0,29,3,3
54224,54,44.0,16,2,1
54225,54,44.0,11,1,1
54226,54,44.0,24,3,2
54227,54,44.0,183,24,19
54228,54,44.0,11,1,1
54229,54,44.0,29,3,3
54230,54,44.0,7,0,0
54231,54,44.0,12,1,1
54232,54,44.0,390,51,40
54233,54,44.0,5,0,0
54234,54,44.0,370,49,38
54235,54,44.0,57,7,6
54236,54,44.0,31,4,3
54237,54,44.0,13,1,1
54238,54,44.0,36,4,3
54239,54,44.0,5,0,0
54240,54,44.0,9,1,0
54241,54,44.0,2,0,0
54242,54,44.0,18,2,1
54243,54,44.0,31,4,3
54244,54,44.0,18,2,1
54245,54,44.0,1,0,0
54246,54,44.0,9,1,1
54247,54,44.0,9,1,1
54248,54,44.0,3,0,0
54249,54,44.0,37,4,3
54250,54,44.0,102,13,10
54251,54,44.0,18,2,1
54252,54,44.0,69,9,7
54253,54,44.0,110,14,11
54254,54,44.0,435,57,45
54255,54,44.0,13,1,1
54256,54,44.0,42,5,4
54257,54,44.0,783,103,81
54258,54,44.0,25,3,2
54259,54,44.0,35,4,3
54260,54,44.0,137,18,14
54261,54,44.0,616,81,64
54262,54,44.0,32,4,3
54263,54,44.0,848,112,88
54264,54,44.0,16,2,1
54265,54,44.0,295,39,30
54266,54,44.0,59,7,6
54268,54,44.0,9,1,0
54269,54,44.0,54,7,5
54270,54,44.0,482,63,50
54271,54,44.0,15,2,1
54272,54,44.0,70,9,7
54273,54,44.0,1134,150,118
54274,54,44.0,1259,166,131
54275,54,44.0,28,3,2
54276,54,44.0,105,13,10
54277,54,44.0,41,5,4
54278,54,44.0,13,1,1
54279,54,44.0,125,16,13
54280,54,44.0,870,115,90
54281,54,44.0,131,17,13
54282,54,44.0,8,1,0
54283,54,44.0,48,6,5
54284,54,44.0,160,21,16
54285,54,44.0,9,1,0
54286,54,44.0,192,25,20
54287,54,44.0,20,2,2
54288,54,44.0,48,6,5
54289,54,44.0,53,7,5
54290,54,44.0,29,3,3
54291,54,44.0,43,5,4
54292,54,44.0,28,3,2
54293,54,44.0,14,1,1
54294,54,44.0,23,3,2
54295,54,44.0,139,18,14
54296,54,44.0,56,7,5
54297,54,44.0,40,5,4
54298,54,44.0,7,1,0
54299,54,44.0,16,2,1
54300,54,44.0,911,120,95
54301,54,44.0,19,2,2
54302,54,44.0,96,12,10
54303,54,44.0,42,5,4
54304,54,44.0,1962,259,205
54305,54,44.0,333,44,34
54306,54,44.0,48,6,5
54307,54,44.0,25,3,2
54308,54,44.0,7,0,0
54309,54,44.0,45,6,4
54310,54,44.0,0,0,0
54311,54,44.0,87,11,9
54312,54,44.0,70,9,7
54313,54,44.0,35,4,3
54314,54,44.0,510,67,53
54315,54,44.0,134,17,14
54316,54,44.0,22,3,2
54317,54,44.0,6,0,0
54318,54,44.0,874,115,91
54320,54,44.0,26,3,2
54321,54,44.0,329,43,34
54322,54,44.0,736,97,76
54323,54,44.0,1979,262,206
54324,54,44.0,14,1,1
54325,54,44.0,3,0,0
54326,54,44.0,16,2,1
54327,54,44.0,88,11,9
54328,54,44.0,848,112,88
54329,54,44.0,2579,341,269
54330,54,44.0,61,8,6
54331,54,44.0,38,5,4
54332,54,44.0,211,27,22
54333,54,44.0,16,2,1
54334,54,44.0,84,11,8
54335,54,44.0,50,6,5
54336,54,44.0,130,17,13
54337,54,44.0,18,2,1
54338,54,44.0,139,18,14
54339,54,44.0,1090,144,113
54340,54,44.0,49,6,5
54343,54,44.0,9,1,0
54344,54,44.0,35,4,3
54345,54,44.0,46,6,4
54346,54,44.0,35,4,3
54348,54,44.0,18,2,1
54349,54,44.0,24,3,2
54350,54,44.0,79,10,8
54351,54,44.0,238,31,24
54352,54,44.0,119,15,12
54353,54,44.0,127,16,13
54354,54,44.0,0,0,0
54355,54,44.0,13,1,1
54356,54,44.0,1,0,0
54357,54,44.0,1518,201,158
54358,54,44.0,19,2,2
54359,54,44.0,16,2,1
54360,54,44.0,42,5,4
54362,54,44.0,159,21,16
54363,54,44.0,23,3,2
54364,54,44.0,193,25,20
54365,54,44.0,51,6,5
54366,54,44.0,265,35,27
54367,54,44.0,300,39,31
54368,54,44.0,30,4,3
54369,54,44.0,86,11,8
54370,54,44.0,32,4,3
54371,54,44.0,144,19,15
54372,54,44.0,64,8,6
54373,54,44.0,90,12,9
54374,54,44.0,70,9,7
54375,54,44.0,145,19,15
54376,54,44.0,44,5,4
54377,54,44.0,8,1,0
54378,54,44.0,70,9,7
54379,54,44.0,4,0,0
54380,54,44.0,54,7,5
54381,54,44.0,10,1,1
54382,54,44.0,1201,159,125
54383,54,44.0,150,19,15
54385,54,44.0,159,21,16
54386,54,44.0,13,1,1
54387,54,44.0,23,3,2
54388,54,44.0,2,0,0
54389,54,44.0,14,1,1
54390,54,44.0,15,2,1
54391,54,44.0,213,28,22
54392,54,44.0,25,3,2
54393,54,44.0,84,11,8
54394,54,44.0,36,4,3
54395,54,44.0,14590,1931,1523
54396,54,44.0,40,5,4
54397,54,44.0,929,123,97
54398,54,44.0,2,0,0
54399,54,44.0,16,2,1
54400,54,44.0,163,21,17
54401,54,44.0,18,2,1
54402,54,44.0,56,7,5
54403,54,44.0,166,22,17
54404,54,44.0,38,5,3
54405,54,44.0,66,8,6
54406,54,44.0,27,3,2
54407,54,44.0,13,1,1
54408,54,44.0,35,4,3
54409,54,44.0,26,3,2
54410,54,44.0,69,9,7
54411,54,44.0,34,4,3
54412,54,44.0,0,0,0
54413,54,44.0,8,1,0
54414,54,44.0,92,12,9
54415,54,44.0,593,78,61
54416,54,44.0,12,1,1
54417,54,44.0,34,4,3
54418,54,44.0,8,1,0
54419,54,44.0,1,0,0
54420,54,44.0,14,1,1
54421,54,44.0,46,6,4
54422,54,44.0,10,1,1
54423,54,44.0,43,5,4
54424,54,44.0,0,0,0
54425,54,44.0,348,46,36
54426,54,44.0,61,8,6
54427,54,44.0,2,0,0
54428,54,44.0,124,16,13
54429,54,44.0,45,6,4
54430,54,44.0,684,90,71
54431,54,44.0,2003,265,209
54432,54,44.0,268,35,28
54433,54,44.0,14,1,1
54434,54,44.0,38,5,4
54435,54,44.0,43,5,4
54436,54,44.0,6,0,0
54437,54,44.0,164,21,17
54438,54,44.0,9,1,0
54439,54,44.0,628,83,65
54440,54,44.0,4,0,0
54441,54,44.0,38,5,4
54442,54,44.0,4,0,0
54443,54,44.0,6,0,0
54444,54,44.0,16,2,1
54445,54,44.0,16,2,1
54446,54,44.0,2,0,0
54447,54,44.0,10,1,1
54449,54,44.0,155,20,16
54450,54,44.0,5,0,0
54451,54,44.0,528,70,55
54452,54,44.0,11,1,1
54453,54,44.0,9,1,1
54455,54,44.0,10,1,1
54456,54,44.0,77,10,8
54457,54,44.0,6,0,0
54458,54,44.0,3,0,0
54459,54,44.0,340,45,35
54460,54,44.0,25,3,2
54461,54,44.0,9,1,0
54462,54,44.0,411,54,42
54463,54,44.0,34,4,3
54464,54,44.0,13,1,1
54465,54,44.0,103,13,10
54466,54,44.0,28,3,2
54467,54,44.0,27,3,2
54468,54,44.0,4,0,0
54469,54,44.0,59,7,6
54470,54,44.0,9,1,1
54471,54,44.0,10,1,1
54472,54,44.0,118,15,12
54473,54,44.0,16,2,1
54474,54,44.0,25,3,2
54475,54,44.0,23,3,2
54476,54,44.0,62,8,6
54477,54,44.0,8,1,0
54478,54,44.0,8,1,0
54479,54,44.0,3,0,0
54480,54,44.0,8,1,0
54481,54,44.0,15,2,1
54482,54,44.0,1291,170,134
54483,54,44.0,1046,138,109
54484,54,44.0,27,3,2
54485,54,44.0,45,6,4
54486,54,44.0,50,6,5
54487,54,44.0,8,1,0
54488,54,44.0,5,0,0
54489,54,44.0,8,1,0
54490,54,44.0,214,28,22
54491,54,44.0,49,6,5
54492,54,44.0,9,1,0
54493,54,44.0,342,45,35
54494,54,44.0,16,2,1
54495,54,44.0,554,73,57
54496,54,44.0,45,6,4
54497,54,44.0,14,1,1
54498,54,44.0,648,85,67
54499,54,44.0,5,0,0
54500,54,44.0,10,1,1
54501,54,44.0,3,0,0
54502,54,44.0,16,2,1
54504,54,44.0,98,13,10
54505,54,44.0,78,10,8
54507,54,44.0,4,0,0
54508,54,44.0,22,2,2
54509,54,44.0,118,15,12
54510,54,44.0,46,6,4
54511,54,44.0,17,2,1
54512,54,44.0,18,2,1
54513,54,44.0,80,10,8
54514,54,44.0,77,10,8
54515,54,44.0,19,2,2
54516,54,44.0,0,0,0
54517,54,44.0,29,3,3
54518,54,44.0,158,20,16
54519,54,44.0,68,9,7
54520,54,44.0,56,7,5
54521,54,44.0,258,34,27
54522,54,44.0,21,2,2
54523,54,44.0,88,11,9
54524,54,44.0,2,0,0
54525,54,44.0,96,12,10
54526,54,44.0,1225,162,128
54527,54,44.0,100,13,10
54528,54,44.0,2201,291,229
54529,54,44.0,4,0,0
54530,54,44.0,12,1,1
54531,54,44.0,8,1,0
54532,54,44.0,20,2,2
54533,54,44.0,353,46,36
54534,54,44.0,80,10,8
54535,54,44.0,25,3,2
54536,54,44.0,328,43,34
54537,54,44.0,99,13,10
54538,54,44.0,47,6,4
54539,54,44.0,18,2,1
54540,54,44.0,75,9,7
54541,54,44.0,22,3,2
54542,54,44.0,333,44,34
54543,54,44.0,24,3,2
54544,54,44.0,5,0,0
54545,54,44.0,32,4,3
54546,54,44.0,122,16,12
54547,54,44.0,4245,562,443
54548,54,44.0,70,9,7
54549,54,44.0,510,67,53
54550,54,44.0,52,6,5
54551,54,44.0,7,1,0
54552,54,44.0,9,1,1
54553,54,44.0,20,2,2
54554,54,44.0,10,1,1
54555,54,44.0,14,1,1
54556,54,44.0,3,0,0
54557,54,44.0,317,42,33
54558,54,44.0,21,2,2
54559,54,44.0,35,4,3
54560,54,44.0,1,0,0
54561,54,44.0,8,1,0
54562,54,44.0,25,3,2
54563,54,44.0,196,26,20
54564,54,44.0,22,2,2
54565,54,44.0,34,4,3
54566,54,44.0,23,3,2
54567,54,44.0,53,7,5
54568,54,44.0,42,5,4
54569,54,44.0,27,3,2
54570,54,44.0,29,3,3
54571,54,44.0,84,11,8
54572,54,44.0,90,11,9
54573,54,44.0,10,1,1
54574,54,44.0,76,10,7
54575,54,44.0,210,27,21
54576,54,44.0,4,0,0
54577,54,44.0,7,1,0
54578,54,44.0,1963,259,205
54579,54,44.0,47,6,4
54580,54,44.0,1337,177,139
54581,54,44.0,32,4,3
54582,54,44.0,26,3,2
54583,54,44.0,46,6,4
54584,54,44.0,146,19,15
54585,54,44.0,41,5,4
54586,54,44.0,106,14,11
54587,54,44.0,29,3,3
54588,54,44.0,53,7,5
54589,54,44.0,6,0,0
54590,54,44.0,71,9,7
54591,54,44.0,45,6,4
54592,54,44.0,41,5,4
54593,54,44.0,59,7,6
54594,54,44.0,20,2,2
54595,54,44.0,54,7,5
54596,54,44.0,109,14,11
54597,54,44.0,62,8,6
54598,54,44.0,36,4,3
54599,54,44.0,8,1,0
54600,54,44.0,16,2,1
54601,54,44.0,16,2,1
54602,54,44.0,20,2,2
55001,55,44.0,146,4,3
55002,55,44.0,63,2,1
55004,55,44.0,9,0,0
55005,55,44.0,3,0,0
55007,55,44.0,146,4,3
55008,55,44.0,93,3,2
55009,55,44.0,322,10,8
55010,55,44.0,1548,50,39
55011,55,44.0,77,2,2
55012,55,44.0,231,7,5
55013,55,44.0,204,6,5
55014,55,44.0,219,7,5
55015,55,44.0,298,9,7
55017,55,44.0,20,0,0
55018,55,44.0,23,0,0
55021,55,44.0,24,0,0
55022,55,44.0,77,2,2
55023,55,44.0,18,0,0
55024,55,44.0,99,3,2
55025,55,44.0,164,5,4
55026,55,44.0,30,1,0
55027,55,44.0,27,0,0
55028,55,44.0,76,2,1
55029,55,44.0,8423,274,216
55031,55,44.0,187,6,4
55032,55,44.0,31,1,0
55033,55,44.0,7,0,0
55034,55,44.0,70,2,1
55035,55,44.0,86,2,2
55036,55,44.0,44,1,1
55037,55,44.0,88,2,2
55038,55,44.0,4,0,0
55039,55,44.0,0,0,0
55040,55,44.0,75,2,1
55041,55,44.0,290,9,7
55042,55,44.0,208,6,5
55043,55,44.0,1765,57,45
55044,55,44.0,17,0,0
55045,55,44.0,332,10,8
55046,55,44.0,77,2,2
55047,55,44.0,48,1,1
55048,55,44.0,18,0,0
55049,55,44.0,153,5,3
55050,55,44.0,0,0,0
55051,55,44.0,76,2,1
55053,55,44.0,220,7,5
55054,55,44.0,35,1,0
55055,55,44.0,0,0,0
55057,55,44.0,12,0,0
55058,55,44.0,148,4,3
55059,55,44.0,122,4,3
55060,55,44.0,214,7,5
55061,55,44.0,139,4,3
55062,55,44.0,71,2,1
55063,55,44.0,1387,45,35
55064,55,44.0,69,2,1
55065,55,44.0,22,0,0
55066,55,44.0,87,2,2
55067,55,44.0,14,0,0
55068,55,44.0,63,2,1
55069,55,44.0,138,4,3
55070,55,44.0,71,2,1
55071,55,44.0,109,3,2
55072,55,44.0,70,2,1
55073,55,44.0,349,11,8
55075,55,44.0,41,1,1
55076,55,44.0,107,3,2
55077,55,44.0,67,2,1
55078,55,44.0,186,6,4
55079,55,44.0,368,12,9
55080,55,44.0,7,0,0
55081,55,44.0,33,1,0
55082,55,44.0,28,0,0
55083,55,44.0,30,1,0
55084,55,44.0,38,1,1
55085,55,44.0,99,3,2
55087,55,44.0,12,0,0
55088,55,44.0,95,3,2
55089,55,44.0,47,1,1
55093,55,44.0,175,5,4
55094,55,44.0,336,10,8
55095,55,44.0,67,2,1
55096,55,44.0,21,0,0
55097,55,44.0,179,5,4
55099,55,44.0,75,2,1
55100,55,44.0,48,1,1
55101,55,44.0,179,5,4
55102,55,44.0,254,8,6
55103,55,44.0,16,0,0
55104,55,44.0,47,1,1
55105,55,44.0,107,3,2
55106,55,44.0,120,3,3
55107,55,44.0,4,0,0
55108,55,44.0,75,2,1
55109,55,44.0,79,2,2
55110,55,44.0,141,4,3
55111,55,44.0,259,8,6
55113,55,44.0,81,2,2
55114,55,44.0,115,3,2
55115,55,44.0,28,0,0
55116,55,44.0,34,1,0
55117,55,44.0,770,25,19
55118,55,44.0,57,1,1
55119,55,44.0,40,1,1
55120,55,44.0,450,14,11
55121,55,44.0,64,2,1
55122,55,44.0,3083,100,79
55123,55,44.0,452,14,11
55124,55,44.0,89,2,2
55125,55,44.0,462,15,11
55127,55,44.0,17,0,0
55128,55,44.0,24,0,0
55129,55,44.0,2,0,0
55132,55,44.0,986,32,25
55133,55,44.0,15,0,0
55134,55,44.0,92,3,2
55137,55,44.0,29,0,0
55138,55,44.0,81,2,2
55139,55,44.0,0,0,0
55140,55,44.0,8,0,0
55141,55,44.0,9,0,0
55142,55,44.0,27,0,0
55143,55,44.0,80,2,2
55144,55,44.0,218,7,5
55145,55,44.0,321,10,8
55146,55,44.0,141,4,3
55148,55,44.0,76,2,1
55149,55,44.0,79,2,2
55150,55,44.0,292,9,7
55153,55,44.0,102,3,2
55154,55,44.0,802,26,20
55155,55,44.0,239,7,6
55156,55,44.0,27,0,0
55157,55,44.0,7,0,0
55158,55,44.0,429,14,11
55159,55,44.0,143,4,3
55160,55,44.0,2,0,0
55162,55,44.0,21,0,0
55163,55,44.0,34,1,0
55165,55,44.0,249,8,6
55166,55,44.0,632,20,16
55167,55,44.0,380,12,9
55168,55,44.0,1,0,0
55169,55,44.0,214,7,5
55170,55,44.0,25,0,0
55171,55,44.0,69,2,1
55172,55,44.0,37,1,0
55173,55,44.0,23,0,0
55174,55,44.0,2,0,0
55175,55,44.0,122,4,3
55177,55,44.0,1,0,0
55178,55,44.0,113,3,2
55179,55,44.0,95,3,2
55180,55,44.0,83,2,2
55181,55,44.0,1957,63,50
55182,55,44.0,61,2,1
55183,55,44.0,28,0,0
55184,55,44.0,920,30,23
55185,55,44.0,57,1,1
55186,55,44.0,1181,38,30
55188,55,44.0,29,0,0
55189,55,44.0,0,0,0
55191,55,44.0,146,4,3
55192,55,44.0,25,0,0
55193,55,44.0,70,2,1
55194,55,44.0,36,1,0
55195,55,44.0,76,2,1
55196,55,44.0,80,2,2
55197,55,44.0,95,3,2
55198,55,44.0,411,13,10
55199,55,44.0,55,1,1
55200,55,44.0,119,3,3
55201,55,44.0,5,0,0
55202,55,44.0,102,3,2
55204,55,44.0,97,3,2
55206,55,44.0,64,2,1
55207,55,44.0,5,0,0
55208,55,44.0,31,1,0
55210,55,44.0,21,0,0
55211,55,44.0,34,1,0
55212,55,44.0,14,0,0
55214,55,44.0,174,5,4
55215,55,44.0,619,20,15
55216,55,44.0,4,0,0
55217,55,44.0,73,2,1
55218,55,44.0,23,0,0
55219,55,44.0,63,2,1
55220,55,44.0,54,1,1
55221,55,44.0,148,4,3
55222,55,44.0,1,0,0
55224,55,44.0,349,11,8
55225,55,44.0,89,2,2
55226,55,44.0,76,2,1
55228,55,44.0,308,10,7
55229,55,44.0,171,5,4
55232,55,44.0,16,0,0
55236,55,44.0,532,17,13
55237,55,44.0,56,1,1
55239,55,44.0,0,0,0
55241,55,44.0,10,0,0
55242,55,44.0,67,2,1
55243,55,44.0,36,1,0
55244,55,44.0,140,4,3
55245,55,44.0,31,1,0
55246,55,44.0,35,1,0
55247,55,44.0,33,1,0
55248,55,44.0,171,5,4
55250,55,44.0,101,3,2
55251,55,44.0,12,0,0
55252,55,44.0,93,3,2
55253,55,44.0,387,12,9
55254,55,44.0,18,0,0
55255,55,44.0,86,2,2
55256,55,44.0,87,2,2
55257,55,44.0,30,1,0
55258,55,44.0,376,12,9
55260,55,44.0,37,1,0
55261,55,44.0,27,0,0
55262,55,44.0,149,4,3
55263,55,44.0,100,3,2
55264,55,44.0,132,4,3
55265,55,44.0,35,1,0
55266,55,44.0,34,1,0
55267,55,44.0,147,4,3
55268,55,44.0,413,13,10
55269,55,44.0,14,0,0
55270,55,44.0,1,0,0
55271,55,44.0,173,5,4
55272,55,44.0,218,7,5
55274,55,44.0,101,3,2
55275,55,44.0,14,0,0
55276,55,44.0,123,4,3
55278,55,44.0,106,3,2
55279,55,44.0,220,7,5
55280,55,44.0,37,1,0
55281,55,44.0,57,1,1
55282,55,44.0,57,1,1
55284,55,44.0,7,0,0
55285,55,44.0,28,0,0
55286,55,44.0,87,2,2
55288,55,44.0,800,26,20
55289,55,44.0,35,1,0
55290,55,44.0,7,0,0
55291,55,44.0,2299,75,59
55292,55,44.0,107,3,2
55293,55,44.0,99,3,2
55295,55,44.0,16,0,0
55296,55,44.0,237,7,6
55297,55,44.0,77,2,2
55298,55,44.0,188,6,4
55299,55,44.0,67,2,1
55300,55,44.0,134,4,3
55301,55,44.0,75,2,1
55302,55,44.0,626,20,16
55303,55,44.0,41,1,1
55304,55,44.0,31,1,0
55306,55,44.0,67,2,1
55307,55,44.0,0,0,0
55310,55,44.0,17,0,0
55311,55,44.0,20,0,0
55312,55,44.0,102,3,2
55313,55,44.0,5,0,0
55315,55,44.0,21,0,0
55316,55,44.0,232,7,5
55317,55,44.0,66,2,1
55320,55,44.0,40,1,1
55321,55,44.0,99,3,2
55322,55,44.0,28,0,0
55323,55,44.0,8,0,0
55324,55,44.0,249,8,6
55325,55,44.0,34,1,0
55326,55,44.0,68,2,1
55327,55,44.0,153,5,3
55328,55,44.0,179,5,4
55329,55,44.0,129,4,3
55330,55,44.0,53,1,1
55331,55,44.0,54,1,1
55332,55,44.0,69,2,1
55333,55,44.0,23,0,0
55334,55,44.0,99,3,2
55335,55,44.0,148,4,3
55336,55,44.0,36,1,0
55338,55,44.0,89,2,2
55339,55,44.0,51,1,1
55340,55,44.0,239,7,6
55341,55,44.0,84,2,2
55343,55,44.0,41,1,1
55344,55,44.0,2,0,0
55345,55,44.0,14,0,0
55346,55,44.0,159,5,4
55347,55,44.0,210,6,5
55348,55,44.0,233,7,6
55349,55,44.0,70,2,1
55350,55,44.0,8,0,0
55351,55,44.0,1384,45,35
55352,55,44.0,23,0,0
55353,55,44.0,49,1,1
55355,55,44.0,95,3,2
55356,55,44.0,70,2,1
55357,55,44.0,66,2,1
55358,55,44.0,49,1,1
55359,55,44.0,55,1,1
55360,55,44.0,21,0,0
55361,55,44.0,71,2,1
55362,55,44.0,102,3,2
55363,55,44.0,12,0,0
55364,55,44.0,361,11,9
55365,55,44.0,86,2,2
55366,55,44.0,455,14,11
55367,55,44.0,77,2,2
55368,55,44.0,89,2,2
55369,55,44.0,469,15,12
55370,55,44.0,63,2,1
55371,55,44.0,10,0,0
55372,55,44.0,169,5,4
55373,55,44.0,44,1,1
55374,55,44.0,41,1,1
55375,55,44.0,9,0,0
55376,55,44.0,11,0,0
55377,55,44.0,16,0,0
55378,55,44.0,153,5,3
55379,55,44.0,35,1,0
55380,55,44.0,36,1,0
55381,55,44.0,96,3,2
55382,55,44.0,131,4,3
55383,55,44.0,132,4,3
55384,55,44.0,68,2,1
55385,55,44.0,201,6,5
55386,55,44.0,131,4,3
55387,55,44.0,135,4,3
55388,55,44.0,167,5,4
55389,55,44.0,67,2,1
55391,55,44.0,47,1,1
55394,55,44.0,3,0,0
55395,55,44.0,5,0,0
55396,55,44.0,134,4,3
55397,55,44.0,142,4,3
55398,55,44.0,611,19,15
55399,55,44.0,69,2,1
55400,55,44.0,28,0,0
55401,55,44.0,205,6,5
55403,55,44.0,33,1,0
55404,55,44.0,184,6,4
55405,55,44.0,158,5,4
55406,55,44.0,63,2,1
55407,55,44.0,23,0,0
55408,55,44.0,38,1,1
55409,55,44.0,42,1,1
55410,55,44.0,83,2,2
55411,55,44.0,61,2,1
55412,55,44.0,108,3,2
55414,55,44.0,119,3,3
55415,55,44.0,50,1,1
55416,55,44.0,66,2,1
55419,55,44.0,94,3,2
55420,55,44.0,49,1,1
55421,55,44.0,41,1,1
55422,55,44.0,3,0,0
55423,55,44.0,146,4,3
55424,55,44.0,7,0,0
55425,55,44.0,88,2,2
55426,55,44.0,211,6,5
55427,55,44.0,1666,54,42
55428,55,44.0,20,0,0
55429,55,44.0,23,0,0
55430,55,44.0,43,1,1
55431,55,44.0,36,1,0
55433,55,44.0,215,7,5
55434,55,44.0,5,0,0
55435,55,44.0,467,15,12
55436,55,44.0,20,0,0
55437,55,44.0,25,0,0
55438,55,44.0,107,3,2
55439,55,44.0,50,1,1
55442,55,44.0,169,5,4
55443,55,44.0,446,14,11
55444,55,44.0,115,3,2
55445,55,44.0,53,1,1
55446,55,44.0,51,1,1
55447,55,44.0,141,4,3
55448,55,44.0,33,1,0
55449,55,44.0,131,4,3
55450,55,44.0,25,0,0
55452,55,44.0,33,1,0
55453,55,44.0,42,1,1
55454,55,44.0,99,3,2
55456,55,44.0,80,2,2
55457,55,44.0,101,3,2
55458,55,44.0,128,4,3
55459,55,44.0,71,2,1
55460,55,44.0,84,2,2
55461,55,44.0,251,8,6
55462,55,44.0,221,7,5
55463,55,44.0,2555,83,65
55464,55,44.0,94,3,2
55465,55,44.0,60,1,1
55466,55,44.0,126,4,3
55467,55,44.0,390,12,10
55468,55,44.0,9,0,0
55469,55,44.0,73,2,1
55470,55,44.0,55,1,1
55471,55,44.0,55,1,1
55472,55,44.0,30,1,0
55473,55,44.0,70,2,1
55474,55,44.0,56,1,1
55475,55,44.0,47,1,1
55476,55,44.0,280,9,7
55477,55,44.0,175,5,4
55479,55,44.0,41,1,1
55481,55,44.0,190,6,4
55482,55,44.0,10,0,0
55484,55,44.0,28,0,0
55485,55,44.0,40,1,1
55487,55,44.0,67,2,1
55488,55,44.0,34,1,0
55489,55,44.0,161,5,4
55490,55,44.0,204,6,5
55492,55,44.0,437,14,11
55493,55,44.0,55,1,1
55494,55,44.0,245,8,6
55495,55,44.0,161,5,4
55496,55,44.0,651,21,16
55497,55,44.0,174,5,4
55498,55,44.0,234,7,6
55500,55,44.0,498,16,12
55501,55,44.0,206,6,5
55502,55,44.0,1451,47,37
55503,55,44.0,20,0,0
55504,55,44.0,231,7,5
55505,55,44.0,1976,64,50
55506,55,44.0,2,0,0
55507,55,44.0,147,4,3
55508,55,44.0,200,6,5
55509,55,44.0,112,3,2
55510,55,44.0,84,2,2
55511,55,44.0,70,2,1
55512,55,44.0,164,5,4
55514,55,44.0,354,11,9
55515,55,44.0,46,1,1
55516,55,44.0,267,8,6
55517,55,44.0,271,8,6
55518,55,44.0,23,0,0
55519,55,44.0,816,26,21
55520,55,44.0,178,5,4
55521,55,44.0,159,5,4
55522,55,44.0,16,0,0
55523,55,44.0,47,1,1
55525,55,44.0,48,1,1
55526,55,44.0,142,4,3
55527,55,44.0,298,9,7
55528,55,44.0,37,1,0
55530,55,44.0,16,0,0
55531,55,44.0,159,5,4
55532,55,44.0,129,4,3
55533,55,44.0,1127,36,29
55534,55,44.0,31,1,0
55535,55,44.0,44,1,1
55536,55,44.0,11,0,0
55537,55,44.0,53,1,1
55540,55,44.0,37,1,0
55541,55,44.0,204,6,5
55543,55,44.0,531,17,13
55544,55,44.0,43,1,1
55545,55,44.0,9779,319,251
55546,55,44.0,53,1,1
55547,55,44.0,68,2,1
55549,55,44.0,51,1,1
55551,55,44.0,957,31,24
55552,55,44.0,46,1,1
55553,55,44.0,763,24,19
55554,55,44.0,162,5,4
55555,55,44.0,23,0,0
55556,55,44.0,10,0,0
55557,55,44.0,70,2,1
55559,55,44.0,3,0,0
55560,55,44.0,83,2,2
55561,55,44.0,34,1,0
55562,55,44.0,27,0,0
55563,55,44.0,49,1,1
55565,55,44.0,46,1,1
55566,55,44.0,174,5,4
55567,55,44.0,80,2,2
55568,55,44.0,126,4,3
55569,55,44.0,93,3,2
55570,55,44.0,50,1,1
55571,55,44.0,123,4,3
55572,55,44.0,9,0,0
55573,55,44.0,895,29,23
55574,55,44.0,8,0,0
55575,55,44.0,9,0,0
55577,55,44.0,36,1,0
55578,55,44.0,122,4,3
55579,55,44.0,62,2,1
55580,55,44.0,3,0,0
55581,55,44.0,66,2,1
55582,55,44.0,62,2,1
55583,55,44.0,109,3,2
55584,55,44.0,74,2,1
55586,55,44.0,54,1,1
56001,56,53.0,521,117,56
56002,56,53.0,242,54,26
56003,56,53.0,703,158,75
56004,56,53.0,215,48,23
56005,56,53.0,261,58,28
56006,56,53.0,217,48,23
56007,56,53.0,1788,403,192
56008,56,53.0,603,136,64
56009,56,53.0,119,27,12
56010,56,53.0,856,193,92
56011,56,53.0,173,39,18
56012,56,53.0,278,62,29
56013,56,53.0,481,108,51
56014,56,53.0,202,45,21
