codgeo,dep,reg,weight_dep,weight_reg,weight_fr
57756,57,44.0,22,4,3
57757,57,44.0,1630,306,238
57759,57,44.0,1,0,0
57760,57,44.0,72,13,10
57761,57,44.0,22,4,3
57762,57,44.0,67,12,9
57763,57,44.0,0,0,0
57764,57,44.0,118,22,17
57765,57,44.0,107,20,15
57767,57,44.0,87,16,12
58001,58,27.0,64,4,1
58002,58,27.0,376,28,10
58003,58,27.0,251,18,7
58004,58,27.0,188,14,5
58005,58,27.0,109,8,3
58006,58,27.0,95,7,2
58007,58,27.0,154,11,4
58008,58,27.0,93,7,2
58009,58,27.0,62,4,1
58010,58,27.0,295,22,8
58011,58,27.0,131,9,3
58012,58,27.0,293,22,8
58013,58,27.0,48,3,1
58014,58,27.0,38,2,1
58015,58,27.0,20,1,0
58016,58,27.0,73,5,2
58017,58,27.0,122,9,3
58018,58,27.0,21,1,0
58019,58,27.0,4,0,0
58020,58,27.0,121,9,3
58021,58,27.0,97,7,2
58023,58,27.0,31,2,0
58024,58,27.0,82,6,2
58025,58,27.0,80,6,2
58026,58,27.0,45,3,1
58027,58,27.0,66,4,1
58028,58,27.0,14,1,0
58029,58,27.0,7,0,0
58030,58,27.0,144,10,4
58031,58,27.0,143,10,4
58032,58,27.0,179,13,5
58033,58,27.0,146,11,4
58034,58,27.0,85,6,2
58035,58,27.0,123,9,3
58036,58,27.0,150,11,4
58037,58,27.0,271,20,7
58038,58,27.0,75,5,2
58039,58,27.0,125,9,3
58040,58,27.0,29,2,0
58041,58,27.0,83,6,2
58042,58,27.0,21,1,0
58043,58,27.0,29,2,0
58044,58,27.0,420,31,12
58045,58,27.0,78,5,2
58046,58,27.0,868,65,25
58047,58,27.0,316,23,9
58048,58,27.0,17,1,0
58049,58,27.0,41,3,1
58050,58,27.0,20,1,0
58051,58,27.0,752,56,21
58052,58,27.0,24,1,0
58053,58,27.0,128,9,3
58054,58,27.0,19,1,0
58055,58,27.0,343,25,9
58056,58,27.0,123,9,3
58057,58,27.0,563,42,16
58058,58,27.0,150,11,4
58059,58,27.0,2590,194,75
58060,58,27.0,292,21,8
58061,58,27.0,11,0,0
58062,58,27.0,1034,77,30
58063,58,27.0,287,21,8
58064,58,27.0,254,19,7
58065,58,27.0,461,34,13
58066,58,27.0,43,3,1
58067,58,27.0,638,47,18
58068,58,27.0,102,7,2
58069,58,27.0,27,2,0
58070,58,27.0,26,1,0
58071,58,27.0,16,1,0
58072,58,27.0,235,17,6
58073,58,27.0,63,4,1
58074,58,27.0,170,12,4
58075,58,27.0,45,3,1
58076,58,27.0,5,0,0
58077,58,27.0,169,12,4
58078,58,27.0,29,2,0
58079,58,27.0,1931,145,56
58080,58,27.0,83,6,2
58081,58,27.0,90,6,2
58082,58,27.0,131,9,3
58083,58,27.0,811,60,23
58084,58,27.0,43,3,1
58085,58,27.0,373,28,10
58086,58,27.0,5231,392,151
58087,58,27.0,359,27,10
58088,58,27.0,1870,140,54
58089,58,27.0,94,7,2
58090,58,27.0,51,3,1
58092,58,27.0,212,15,6
58093,58,27.0,62,4,1
58094,58,27.0,175,13,5
58095,58,27.0,2828,212,82
58096,58,27.0,245,18,7
58097,58,27.0,13,1,0
58098,58,27.0,59,4,1
58099,58,27.0,90,6,2
58101,58,27.0,94,7,2
58102,58,27.0,821,61,23
58103,58,27.0,238,17,6
58104,58,27.0,610,45,17
58105,58,27.0,151,11,4
58106,58,27.0,171,12,4
58107,58,27.0,68,5,1
58108,58,27.0,13,1,0
58109,58,27.0,400,30,11
58110,58,27.0,119,8,3
58111,58,27.0,19,1,0
58112,58,27.0,319,23,9
58113,58,27.0,54,4,1
58114,58,27.0,14,1,0
58115,58,27.0,111,8,3
58116,58,27.0,68,5,1
58117,58,27.0,2123,159,61
58118,58,27.0,326,24,9
58119,58,27.0,43,3,1
58120,58,27.0,92,6,2
58121,58,27.0,1768,132,51
58122,58,27.0,203,15,5
58123,58,27.0,68,5,1
58124,58,27.0,371,27,10
58125,58,27.0,15,1,0
58126,58,27.0,217,16,6
58127,58,27.0,95,7,2
58128,58,27.0,42,3,1
58129,58,27.0,86,6,2
58130,58,27.0,48,3,1
58131,58,27.0,1221,91,35
58132,58,27.0,63,4,1
58133,58,27.0,36,2,1
58134,58,27.0,1663,124,48
58135,58,27.0,14,1,0
58136,58,27.0,6,0,0
58137,58,27.0,2,0,0
58138,58,27.0,183,13,5
58139,58,27.0,59,4,1
58140,58,27.0,69,5,2
58141,58,27.0,6,0,0
58142,58,27.0,114,8,3
58143,58,27.0,77,5,2
58144,58,27.0,336,25,9
58145,58,27.0,612,46,17
58146,58,27.0,479,36,13
58147,58,27.0,138,10,4
58148,58,27.0,309,23,8
58149,58,27.0,992,74,28
58150,58,27.0,50,3,1
58151,58,27.0,1677,125,48
58152,58,27.0,685,51,19
58153,58,27.0,33,2,0
58154,58,27.0,24,1,0
58155,58,27.0,192,14,5
58156,58,27.0,69,5,2
58157,58,27.0,113,8,3
58158,58,27.0,145,10,4
58159,58,27.0,94,7,2
58160,58,27.0,1825,137,53
58161,58,27.0,27,2,0
58162,58,27.0,53,4,1
58163,58,27.0,36,2,1
58164,58,27.0,333,25,9
58165,58,27.0,79,5,2
58166,58,27.0,72,5,2
58168,58,27.0,217,16,6
58169,58,27.0,0,0,0
58170,58,27.0,60,4,1
58171,58,27.0,76,5,2
58172,58,27.0,62,4,1
58173,58,27.0,83,6,2
58174,58,27.0,53,4,1
58175,58,27.0,31,2,0
58176,58,27.0,218,16,6
58177,58,27.0,145,10,4
58178,58,27.0,19,1,0
58179,58,27.0,119,8,3
58180,58,27.0,273,20,7
58181,58,27.0,67,5,1
58182,58,27.0,768,57,22
58183,58,27.0,48,3,1
58184,58,27.0,12,0,0
58185,58,27.0,258,19,7
58186,58,27.0,45,3,1
58187,58,27.0,280,21,8
58188,58,27.0,57,4,1
58189,58,27.0,207,15,6
58190,58,27.0,53,4,1
58191,58,27.0,58,4,1
58192,58,27.0,110,8,3
58193,58,27.0,715,53,20
58194,58,27.0,17282,1297,501
58195,58,27.0,136,10,3
58196,58,27.0,160,12,4
58197,58,27.0,74,5,2
58198,58,27.0,79,5,2
58199,58,27.0,72,5,2
58200,58,27.0,79,5,2
58201,58,27.0,67,5,1
58202,58,27.0,12,0,0
58203,58,27.0,7,0,0
58204,58,27.0,186,14,5
58205,58,27.0,300,22,8
58206,58,27.0,17,1,0
58207,58,27.0,437,32,12
58208,58,27.0,124,9,3
58209,58,27.0,72,5,2
58210,58,27.0,99,7,2
58211,58,27.0,19,1,0
58212,58,27.0,151,11,4
58213,58,27.0,181,13,5
58214,58,27.0,1152,86,33
58215,58,27.0,763,57,22
58216,58,27.0,80,6,2
58217,58,27.0,43,3,1
58218,58,27.0,944,70,27
58219,58,27.0,42,3,1
58220,58,27.0,333,25,9
58221,58,27.0,64,4,1
58222,58,27.0,32,2,0
58223,58,27.0,228,17,6
58224,58,27.0,48,3,1
58225,58,27.0,174,13,5
58226,58,27.0,64,4,1
58227,58,27.0,648,48,18
58228,58,27.0,201,15,5
58229,58,27.0,150,11,4
58230,58,27.0,31,2,0
58231,58,27.0,139,10,4
58232,58,27.0,633,47,18
58233,58,27.0,76,5,2
58234,58,27.0,26,1,0
58235,58,27.0,128,9,3
58236,58,27.0,13,1,0
58237,58,27.0,0,0,0
58238,58,27.0,1019,76,29
58239,58,27.0,86,6,2
58240,58,27.0,34,2,0
58241,58,27.0,164,12,4
58242,58,27.0,22,1,0
58243,58,27.0,49,3,1
58244,58,27.0,39,2,1
58245,58,27.0,83,6,2
58246,58,27.0,329,24,9
58247,58,27.0,236,17,6
58248,58,27.0,36,2,1
58249,58,27.0,147,11,4
58250,58,27.0,948,71,27
58251,58,27.0,222,16,6
58252,58,27.0,61,4,1
58253,58,27.0,40,3,1
58254,58,27.0,275,20,8
58255,58,27.0,111,8,3
58256,58,27.0,136,10,3
58257,58,27.0,3,0,0
58258,58,27.0,262,19,7
58259,58,27.0,76,5,2
58260,58,27.0,635,47,18
58261,58,27.0,520,39,15
58262,58,27.0,65,4,1
58263,58,27.0,100,7,2
58264,58,27.0,1014,76,29
58265,58,27.0,51,3,1
58266,58,27.0,78,5,2
58267,58,27.0,379,28,11
58268,58,27.0,35,2,1
58269,58,27.0,164,12,4
58270,58,27.0,113,8,3
58271,58,27.0,93,7,2
58272,58,27.0,51,3,1
58273,58,27.0,720,54,20
58274,58,27.0,62,4,1
58275,58,27.0,137,10,4
58276,58,27.0,71,5,2
58277,58,27.0,103,7,3
58278,58,27.0,765,57,22
58279,58,27.0,89,6,2
58280,58,27.0,283,21,8
58281,58,27.0,293,22,8
58282,58,27.0,129,9,3
58283,58,27.0,41,3,1
58284,58,27.0,17,1,0
58285,58,27.0,86,6,2
58286,58,27.0,289,21,8
58287,58,27.0,104,7,3
58288,58,27.0,56,4,1
58289,58,27.0,95,7,2
58290,58,27.0,17,1,0
58291,58,27.0,29,2,0
58292,58,27.0,85,6,2
58293,58,27.0,192,14,5
58294,58,27.0,51,3,1
58295,58,27.0,386,28,11
58296,58,27.0,74,5,2
58297,58,27.0,42,3,1
58298,58,27.0,140,10,4
58299,58,27.0,106,7,3
58300,58,27.0,835,62,24
58301,58,27.0,142,10,4
58302,58,27.0,476,35,13
58303,58,27.0,4957,372,143
58304,58,27.0,594,44,17
58305,58,27.0,25,1,0
58306,58,27.0,144,10,4
58307,58,27.0,81,6,2
58308,58,27.0,24,1,0
58309,58,27.0,206,15,5
58310,58,27.0,26,1,0
58311,58,27.0,123,9,3
58312,58,27.0,90,6,2
58313,58,27.0,44,3,1
59001,59,32.0,11,5,4
59002,59,32.0,170,75,64
59003,59,32.0,14,6,5
59004,59,32.0,38,17,14
59005,59,32.0,130,57,48
59006,59,32.0,8,3,3
59007,59,32.0,34,15,12
59008,59,32.0,400,177,150
59009,59,32.0,2423,1072,912
59010,59,32.0,6,2,2
59011,59,32.0,384,170,144
59012,59,32.0,124,55,47
59013,59,32.0,56,24,21
59014,59,32.0,526,232,197
59015,59,32.0,119,53,45
59016,59,32.0,84,37,31
59017,59,32.0,971,429,365
59018,59,32.0,61,27,23
59019,59,32.0,32,14,12
59021,59,32.0,74,33,28
59022,59,32.0,84,37,31
59023,59,32.0,18,8,7
59024,59,32.0,167,74,63
59025,59,32.0,61,27,23
59026,59,32.0,42,18,15
59027,59,32.0,60,26,22
59028,59,32.0,284,125,106
59029,59,32.0,57,25,21
59031,59,32.0,7,3,2
59032,59,32.0,269,119,101
59033,59,32.0,349,154,131
59034,59,32.0,100,44,37
59035,59,32.0,95,42,36
59036,59,32.0,182,80,68
59037,59,32.0,132,58,50
59038,59,32.0,54,24,20
59039,59,32.0,29,13,11
59041,59,32.0,86,38,32
59042,59,32.0,62,27,23
59043,59,32.0,566,250,213
59044,59,32.0,174,77,65
59045,59,32.0,3,1,1
59046,59,32.0,27,11,10
59047,59,32.0,6,3,2
59048,59,32.0,19,8,7
59049,59,32.0,14,6,5
59050,59,32.0,12,5,4
59051,59,32.0,255,113,96
59052,59,32.0,200,88,75
59053,59,32.0,130,57,49
59054,59,32.0,31,14,11
59055,59,32.0,19,8,7
59056,59,32.0,32,14,12
59057,59,32.0,20,9,7
59058,59,32.0,31,13,11
59059,59,32.0,18,8,6
59060,59,32.0,8,3,3
59061,59,32.0,8,3,3
59062,59,32.0,5,2,2
59063,59,32.0,77,34,29
59064,59,32.0,41,18,15
59065,59,32.0,32,14,12
59066,59,32.0,5,2,2
59067,59,32.0,149,66,56
59068,59,32.0,113,50,42
59069,59,32.0,26,11,9
59070,59,32.0,14,6,5
59071,59,32.0,78,34,29
59072,59,32.0,9,4,3
59073,59,32.0,20,9,7
59074,59,32.0,84,37,31
59075,59,32.0,27,12,10
59076,59,32.0,8,3,3
59077,59,32.0,5,2,1
59078,59,32.0,22,10,8
59079,59,32.0,257,113,96
59080,59,32.0,105,46,39
59081,59,32.0,21,9,8
59082,59,32.0,63,28,23
59083,59,32.0,8,3,3
59084,59,32.0,75,33,28
59085,59,32.0,9,4,3
59086,59,32.0,81,36,30
59087,59,32.0,25,11,9
59088,59,32.0,58,25,21
59089,59,32.0,54,24,20
59090,59,32.0,394,174,148
59091,59,32.0,22,9,8
59092,59,32.0,152,67,57
59093,59,32.0,12,5,4
59094,59,32.0,278,123,104
59096,59,32.0,62,27,23
59097,59,32.0,10,4,3
59098,59,32.0,182,80,68
59099,59,32.0,59,26,22
59100,59,32.0,7,3,2
59101,59,32.0,11,4,4
59102,59,32.0,13,5,4
59103,59,32.0,12,5,4
59104,59,32.0,126,55,47
59105,59,32.0,56,25,21
59106,59,32.0,22,10,8
59107,59,32.0,179,79,67
59108,59,32.0,27,12,10
59109,59,32.0,25,11,9
59110,59,32.0,52,23,19
59111,59,32.0,12,5,4
59112,59,32.0,457,202,172
59113,59,32.0,45,20,17
59114,59,32.0,64,28,24
59115,59,32.0,26,11,9
59116,59,32.0,9,4,3
59117,59,32.0,30,13,11
59118,59,32.0,91,40,34
59119,59,32.0,21,9,7
59120,59,32.0,68,30,25
59121,59,32.0,20,8,7
59122,59,32.0,1310,579,493
59123,59,32.0,54,24,20
59124,59,32.0,90,40,34
59125,59,32.0,9,4,3
59126,59,32.0,52,23,19
59127,59,32.0,1,0,0
59128,59,32.0,89,39,33
59129,59,32.0,82,36,31
59130,59,32.0,40,18,15
59131,59,32.0,303,134,114
59132,59,32.0,38,17,14
59133,59,32.0,36,16,13
59134,59,32.0,48,21,18
59135,59,32.0,83,37,31
59136,59,32.0,268,118,101
59137,59,32.0,31,13,11
59138,59,32.0,25,11,9
59139,59,32.0,570,252,214
59140,59,32.0,11,5,4
59141,59,32.0,21,9,8
59142,59,32.0,20,9,7
59143,59,32.0,331,146,124
59144,59,32.0,32,14,12
59145,59,32.0,28,12,10
59146,59,32.0,109,48,41
59147,59,32.0,0,0,0
59148,59,32.0,13,5,5
59149,59,32.0,41,18,15
59150,59,32.0,21,9,8
59151,59,32.0,61,26,22
59152,59,32.0,478,211,180
59153,59,32.0,384,169,144
59155,59,32.0,841,372,316
59156,59,32.0,105,46,39
59157,59,32.0,84,37,31
59158,59,32.0,106,47,40
59159,59,32.0,25,11,9
59160,59,32.0,174,77,65
59161,59,32.0,27,12,10
59162,59,32.0,23,10,8
59163,59,32.0,852,377,321
59164,59,32.0,9,4,3
59165,59,32.0,254,112,95
59166,59,32.0,41,18,15
59167,59,32.0,3,1,1
59168,59,32.0,191,84,72
59169,59,32.0,3,1,1
59170,59,32.0,208,92,78
59171,59,32.0,1,0,0
59172,59,32.0,779,344,293
59173,59,32.0,62,27,23
59174,59,32.0,13,6,5
59175,59,32.0,11,5,4
59176,59,32.0,11,5,4
59177,59,32.0,33,14,12
59178,59,32.0,1522,673,573
59179,59,32.0,412,182,155
59180,59,32.0,50,22,18
59181,59,32.0,21,9,8
59182,59,32.0,9,4,3
59183,59,32.0,3457,1529,1301
59184,59,32.0,21,9,8
59185,59,32.0,80,35,30
59186,59,32.0,3,1,1
59187,59,32.0,10,4,4
59188,59,32.0,4,2,1
59189,59,32.0,42,18,15
59190,59,32.0,36,16,13
59191,59,32.0,23,10,8
59192,59,32.0,29,13,11
59193,59,32.0,120,53,45
59194,59,32.0,46,20,17
59195,59,32.0,16,7,6
59196,59,32.0,49,22,18
59197,59,32.0,82,36,31
59198,59,32.0,10,4,3
59199,59,32.0,23,10,8
59200,59,32.0,17,7,6
59201,59,32.0,21,9,8
59202,59,32.0,195,86,73
59203,59,32.0,56,25,21
59204,59,32.0,17,7,6
59205,59,32.0,382,169,143
59206,59,32.0,126,56,47
59207,59,32.0,164,72,61
59208,59,32.0,12,5,4
59209,59,32.0,25,11,9
59210,59,32.0,80,35,30
59211,59,32.0,32,14,12
59212,59,32.0,247,109,93
59213,59,32.0,13,5,5
59214,59,32.0,42,18,16
59215,59,32.0,32,14,12
59216,59,32.0,7,3,2
59217,59,32.0,8,3,3
59218,59,32.0,48,21,18
59219,59,32.0,24,11,9
59220,59,32.0,684,303,257
59221,59,32.0,88,39,33
59222,59,32.0,79,34,29
59223,59,32.0,18,8,7
59224,59,32.0,66,29,24
59225,59,32.0,264,117,99
59226,59,32.0,50,22,19
59227,59,32.0,206,91,77
59228,59,32.0,55,24,20
59229,59,32.0,22,9,8
59230,59,32.0,208,92,78
59231,59,32.0,41,18,15
59232,59,32.0,9,4,3
59233,59,32.0,14,6,5
59234,59,32.0,227,100,85
59236,59,32.0,10,4,3
59237,59,32.0,36,16,13
59238,59,32.0,61,27,23
59239,59,32.0,207,91,77
59240,59,32.0,1,0,0
59241,59,32.0,17,7,6
59242,59,32.0,26,11,9
59243,59,32.0,47,21,17
59244,59,32.0,67,29,25
59246,59,32.0,15,6,5
59247,59,32.0,51,22,19
59249,59,32.0,475,210,179
59250,59,32.0,83,36,31
59251,59,32.0,13,5,5
59252,59,32.0,90,39,33
59253,59,32.0,291,128,109
59254,59,32.0,33,15,12
59255,59,32.0,20,9,7
59256,59,32.0,125,55,47
59257,59,32.0,31,13,11
59258,59,32.0,97,43,36
59259,59,32.0,19,8,7
59260,59,32.0,152,67,57
59261,59,32.0,66,29,24
59262,59,32.0,77,34,29
59263,59,32.0,37,16,13
59264,59,32.0,28,12,10
59265,59,32.0,78,34,29
59266,59,32.0,149,66,56
59267,59,32.0,11,5,4
59268,59,32.0,216,95,81
59269,59,32.0,56,24,21
59270,59,32.0,15,7,5
59271,59,32.0,849,375,319
59272,59,32.0,199,88,75
59273,59,32.0,434,192,163
59274,59,32.0,17,7,6
59275,59,32.0,45,19,16
59276,59,32.0,187,82,70
59277,59,32.0,12,5,4
59278,59,32.0,166,73,62
59279,59,32.0,795,351,299
59280,59,32.0,23,10,8
59281,59,32.0,49,21,18
59282,59,32.0,14,6,5
59283,59,32.0,15,7,6
59284,59,32.0,148,65,55
59285,59,32.0,103,45,39
59286,59,32.0,603,267,227
59287,59,32.0,7,3,2
59288,59,32.0,86,38,32
59289,59,32.0,58,25,21
59290,59,32.0,14,6,5
59291,59,32.0,561,248,211
59292,59,32.0,121,53,45
59293,59,32.0,51,22,19
59294,59,32.0,10,4,3
59295,59,32.0,849,375,319
59296,59,32.0,8,3,3
59297,59,32.0,75,33,28
59299,59,32.0,739,327,278
59300,59,32.0,18,8,7
59301,59,32.0,161,71,60
59302,59,32.0,154,68,58
59303,59,32.0,92,40,34
59304,59,32.0,15,7,5
59305,59,32.0,61,27,23
59306,59,32.0,7,3,3
59307,59,32.0,33,14,12
59308,59,32.0,36,15,13
59309,59,32.0,155,68,58
59310,59,32.0,30,13,11
59311,59,32.0,14,6,5
59312,59,32.0,26,11,9
59313,59,32.0,55,24,21
59314,59,32.0,138,61,52
59315,59,32.0,30,13,11
59316,59,32.0,128,56,48
59317,59,32.0,304,134,114
59318,59,32.0,36,16,13
59319,59,32.0,126,55,47
59320,59,32.0,55,24,20
59321,59,32.0,27,12,10
59322,59,32.0,126,55,47
59323,59,32.0,35,15,13
59324,59,32.0,401,177,151
59325,59,32.0,32,14,12
59326,59,32.0,36,16,13
59327,59,32.0,247,109,93
59328,59,32.0,1105,489,416
59329,59,32.0,202,89,76
59330,59,32.0,92,40,34
59331,59,32.0,136,60,51
59332,59,32.0,69,30,26
59333,59,32.0,9,4,3
59334,59,32.0,64,28,24
59335,59,32.0,101,44,38
59336,59,32.0,51,22,19
59337,59,32.0,23,10,8
59338,59,32.0,23,10,8
59339,59,32.0,372,164,140
59340,59,32.0,165,73,62
59341,59,32.0,13,6,5
59342,59,32.0,8,3,3
59343,59,32.0,306,135,115
59344,59,32.0,97,43,36
59345,59,32.0,90,40,34
59346,59,32.0,121,53,45
59347,59,32.0,13,6,5
59348,59,32.0,43,19,16
59349,59,32.0,71,31,27
59350,59,32.0,9044,4001,3404
59351,59,32.0,17,7,6
59352,59,32.0,325,144,122
59353,59,32.0,13,5,4
59354,59,32.0,24,11,9
59356,59,32.0,85,37,32
59357,59,32.0,81,35,30
59358,59,32.0,43,19,16
59359,59,32.0,237,105,89
59360,59,32.0,881,390,331
59361,59,32.0,155,68,58
59363,59,32.0,35,15,13
59364,59,32.0,29,12,10
59365,59,32.0,247,109,93
59366,59,32.0,23,10,8
59367,59,32.0,520,230,196
59368,59,32.0,851,376,320
59369,59,32.0,160,71,60
59370,59,32.0,24,10,9
59371,59,32.0,24,10,9
59372,59,32.0,18,8,6
59374,59,32.0,18,8,6
59375,59,32.0,172,76,65
59377,59,32.0,66,29,25
59378,59,32.0,1555,688,585
59379,59,32.0,21,9,8
59381,59,32.0,27,12,10
59382,59,32.0,55,24,20
59383,59,32.0,462,204,173
59384,59,32.0,49,21,18
59385,59,32.0,102,45,38
59386,59,32.0,407,180,153
59387,59,32.0,70,31,26
59388,59,32.0,70,31,26
59389,59,32.0,100,44,37
59390,59,32.0,155,68,58
59391,59,32.0,25,11,9
59392,59,32.0,1158,512,435
59393,59,32.0,37,16,14
59394,59,32.0,12,5,4
59395,59,32.0,11,4,4
59396,59,32.0,26,11,9
59397,59,32.0,21,9,7
59398,59,32.0,109,48,41
59399,59,32.0,41,18,15
59400,59,32.0,372,164,140
59401,59,32.0,86,38,32
59402,59,32.0,24,10,9
59403,59,32.0,27,12,10
59405,59,32.0,16,7,6
59406,59,32.0,15,6,5
59407,59,32.0,17,7,6
59408,59,32.0,50,22,18
59409,59,32.0,91,40,34
59410,59,32.0,821,363,309
59411,59,32.0,79,35,29
59412,59,32.0,11,5,4
59413,59,32.0,21,9,8
59414,59,32.0,189,83,71
59415,59,32.0,8,3,3
59416,59,32.0,95,42,35
59418,59,32.0,60,26,22
59419,59,32.0,53,23,19
59420,59,32.0,0,0,0
59421,59,32.0,533,236,200
59422,59,32.0,23,10,8
59423,59,32.0,44,19,16
59424,59,32.0,52,23,19
59425,59,32.0,11,4,4
59426,59,32.0,395,174,148
59427,59,32.0,25,11,9
59428,59,32.0,151,67,57
59429,59,32.0,103,45,38
59430,59,32.0,40,17,15
59431,59,32.0,283,125,106
59432,59,32.0,19,8,7
59433,59,32.0,35,15,13
59434,59,32.0,45,20,17
59435,59,32.0,88,39,33
59436,59,32.0,30,13,11
59437,59,32.0,34,15,13
59438,59,32.0,22,10,8
59439,59,32.0,10,4,4
59440,59,32.0,27,12,10
59441,59,32.0,25,11,9
59442,59,32.0,8,3,3
59443,59,32.0,14,6,5
59444,59,32.0,32,14,12
59445,59,32.0,43,19,16
59446,59,32.0,22,9,8
59447,59,32.0,339,150,127
59448,59,32.0,14,6,5
59449,59,32.0,339,150,127
59450,59,32.0,23,10,8
59451,59,32.0,20,9,7
59452,59,32.0,207,91,78
59453,59,32.0,22,9,8
59454,59,32.0,19,8,7
59455,59,32.0,37,16,14
59456,59,32.0,226,100,85
59457,59,32.0,324,143,122
59458,59,32.0,29,13,11
59459,59,32.0,187,83,70
59461,59,32.0,11,5,4
59462,59,32.0,187,83,70
59463,59,32.0,30,13,11
59464,59,32.0,77,34,29
59465,59,32.0,28,12,10
59466,59,32.0,110,48,41
59467,59,32.0,97,42,36
59468,59,32.0,8,3,3
59469,59,32.0,9,4,3
59470,59,32.0,80,35,30
59471,59,32.0,67,29,25
59472,59,32.0,31,13,11
59473,59,32.0,6,3,2
59474,59,32.0,39,17,14
59475,59,32.0,84,37,31
59476,59,32.0,127,56,48
59477,59,32.0,160,71,60
59478,59,32.0,37,16,14
59479,59,32.0,113,50,42
59480,59,32.0,34,15,12
59481,59,32.0,203,89,76
59482,59,32.0,260,115,98
59483,59,32.0,1,0,0
59484,59,32.0,243,107,91
59485,59,32.0,68,30,25
59486,59,32.0,105,46,39
59487,59,32.0,47,21,17
59488,59,32.0,87,38,33
59489,59,32.0,153,67,57
59490,59,32.0,6,2,2
59491,59,32.0,487,215,183
59492,59,32.0,16,7,6
59493,59,32.0,8,3,3
59494,59,32.0,2,0,0
59495,59,32.0,86,38,32
59496,59,32.0,9,4,3
59497,59,32.0,76,33,28
59498,59,32.0,11,4,4
59499,59,32.0,75,33,28
59500,59,32.0,13,6,5
59501,59,32.0,50,22,19
59502,59,32.0,53,23,19
59503,59,32.0,6,2,2
59504,59,32.0,143,63,54
59505,59,32.0,28,12,10
59506,59,32.0,14,6,5
59507,59,32.0,743,329,279
59508,59,32.0,533,235,200
59509,59,32.0,237,104,89
59511,59,32.0,64,28,24
59512,59,32.0,3733,1651,1405
59513,59,32.0,10,4,3
59514,59,32.0,150,66,56
59515,59,32.0,21,9,8
59516,59,32.0,35,15,13
59517,59,32.0,30,13,11
59518,59,32.0,10,4,4
59519,59,32.0,64,28,24
59520,59,32.0,52,23,19
59521,59,32.0,19,8,7
59522,59,32.0,63,28,23
59523,59,32.0,102,45,38
59524,59,32.0,221,97,83
59525,59,32.0,113,50,42
59526,59,32.0,636,281,239
59527,59,32.0,472,209,177
59528,59,32.0,58,25,21
59529,59,32.0,13,6,5
59530,59,32.0,13,6,5
59531,59,32.0,7,3,2
59532,59,32.0,11,5,4
59533,59,32.0,61,27,23
59534,59,32.0,25,11,9
59535,59,32.0,65,28,24
59536,59,32.0,33,14,12
59537,59,32.0,19,8,7
59538,59,32.0,14,6,5
59539,59,32.0,37,16,14
59541,59,32.0,37,16,14
59542,59,32.0,18,8,7
59543,59,32.0,43,19,16
59544,59,32.0,449,198,169
59545,59,32.0,42,18,16
59546,59,32.0,43,19,16
59547,59,32.0,33,14,12
59548,59,32.0,16,7,6
59549,59,32.0,7,3,2
59550,59,32.0,114,50,43
59551,59,32.0,58,25,21
59552,59,32.0,7,3,2
59553,59,32.0,221,98,83
59554,59,32.0,20,9,7
59555,59,32.0,57,25,21
59556,59,32.0,7,3,2
59557,59,32.0,85,37,32
59558,59,32.0,65,29,24
59559,59,32.0,70,31,26
59560,59,32.0,503,222,189
59562,59,32.0,19,8,7
59563,59,32.0,8,3,3
59564,59,32.0,118,52,44
59565,59,32.0,25,11,9
59566,59,32.0,155,68,58
59567,59,32.0,14,6,5
59568,59,32.0,16,7,6
59569,59,32.0,605,267,227
59570,59,32.0,34,15,13
59571,59,32.0,163,72,61
59572,59,32.0,74,32,27
59573,59,32.0,5,2,2
59574,59,32.0,487,215,183
59575,59,32.0,16,7,6
59576,59,32.0,69,30,26
59577,59,32.0,23,10,8
59578,59,32.0,61,27,23
59579,59,32.0,46,20,17
59580,59,32.0,164,72,62
59581,59,32.0,137,60,51
59582,59,32.0,35,15,13
59583,59,32.0,14,6,5
59584,59,32.0,34,15,13
59585,59,32.0,132,58,49
59586,59,32.0,228,101,86
59587,59,32.0,19,8,7
59588,59,32.0,306,135,115
59589,59,32.0,107,47,40
59590,59,32.0,33,14,12
59591,59,32.0,32,14,12
59592,59,32.0,149,66,56
59593,59,32.0,22,9,8
59594,59,32.0,38,17,14
59595,59,32.0,18,8,7
59596,59,32.0,19,8,7
59597,59,32.0,16,7,6
59598,59,32.0,150,66,56
59599,59,32.0,3815,1688,1436
59600,59,32.0,31,13,11
59601,59,32.0,112,49,42
59602,59,32.0,53,23,20
59603,59,32.0,242,107,91
59604,59,32.0,28,12,10
59605,59,32.0,53,23,20
59606,59,32.0,1704,754,641
59607,59,32.0,15,6,5
59608,59,32.0,36,16,13
59609,59,32.0,61,27,23
59610,59,32.0,33,14,12
59611,59,32.0,89,39,33
59612,59,32.0,19,8,7
59613,59,32.0,57,25,21
59614,59,32.0,58,26,22
59615,59,32.0,97,42,36
59616,59,32.0,402,178,151
59617,59,32.0,22,10,8
59618,59,32.0,28,12,10
59619,59,32.0,34,15,13
59620,59,32.0,23,10,8
59622,59,32.0,47,21,17
59623,59,32.0,21,9,7
59624,59,32.0,73,32,27
59625,59,32.0,14,6,5
59626,59,32.0,41,18,15
59627,59,32.0,35,15,13
59628,59,32.0,20,8,7
59629,59,32.0,49,21,18
59630,59,32.0,100,44,37
