age,dep,reg,weight_dep,weight_reg
38,94,11.0,55,34
38,95,11.0,49,30
38,97,1.0,61,38
39,01,84.0,24,15
39,02,32.0,18,11
39,03,84.0,10,7
39,04,93.0,5,4
39,05,93.0,5,3
39,06,93.0,37,23
39,07,84.0,11,7
39,08,44.0,9,6
39,09,76.0,5,4
39,10,44.0,10,6
39,11,76.0,13,8
39,12,76.0,9,6
39,13,93.0,73,45
39,14,28.0,23,14
39,15,84.0,5,3
39,16,75.0,11,7
39,17,75.0,20,13
39,18,24.0,10,6
39,19,75.0,8,5
39,21,27.0,18,11
39,22,53.0,20,13
39,23,75.0,4,3
39,24,75.0,12,8
39,25,27.0,20,12
39,26,84.0,17,11
39,27,28.0,22,14
39,28,24.0,16,10
39,29,53.0,32,20
39,2A,94.0,6,4
39,2B,94.0,6,4
39,30,76.0,25,15
39,31,76.0,54,33
39,32,76.0,6,4
39,33,75.0,60,37
39,34,76.0,38,23
39,35,53.0,40,25
39,36,24.0,7,5
39,37,24.0,22,14
39,38,84.0,46,29
39,39,27.0,9,6
39,40,75.0,15,9
39,41,24.0,11,7
39,42,84.0,27,17
39,43,84.0,8,5
39,44,52.0,52,32
39,45,24.0,24,15
39,46,76.0,5,3
39,47,75.0,10,7
39,48,76.0,3,2
39,49,52.0,30,18
39,50,28.0,16,10
39,51,44.0,19,12
39,52,44.0,6,4
39,53,52.0,11,7
39,54,44.0,25,16
39,55,44.0,6,4
39,56,53.0,26,16
39,57,44.0,38,24
39,58,27.0,7,4
39,59,32.0,95,59
39,60,32.0,30,19
39,61,28.0,9,6
39,62,32.0,52,32
39,63,84.0,24,15
39,64,75.0,24,15
39,65,76.0,7,4
39,66,76.0,15,10
39,67,44.0,41,25
39,68,44.0,28,17
39,69,84.0,68,42
39,70,27.0,8,5
39,71,27.0,17,11
39,72,52.0,21,13
39,73,84.0,16,10
39,74,84.0,34,21
39,75,11.0,92,57
39,76,28.0,42,26
39,77,11.0,54,34
39,78,11.0,58,36
39,79,75.0,14,9
39,80,32.0,20,12
39,81,76.0,13,8
39,82,76.0,10,6
39,83,93.0,36,23
39,84,93.0,19,12
39,85,52.0,24,15
39,86,75.0,15,9
39,87,75.0,13,8
39,88,44.0,12,8
39,89,27.0,11,7
39,90,27.0,6,4
39,91,11.0,53,33
39,92,11.0,71,44
39,93,11.0,72,45
39,94,11.0,57,35
39,95,11.0,52,32
39,97,1.0,67,41
40,01,84.0,25,16
40,02,32.0,18,11
40,03,84.0,11,7
40,04,93.0,5,3
40,05,93.0,5,3
40,06,93.0,39,24
40,07,84.0,11,7
40,08,44.0,10,6
40,09,76.0,5,3
40,10,44.0,11,7
40,11,76.0,12,8
40,12,76.0,9,6
40,13,93.0,73,45
40,14,28.0,25,16
40,15,84.0,5,3
40,16,75.0,12,8
40,17,75.0,21,13
40,18,24.0,10,6
40,19,75.0,8,5
40,21,27.0,18,11
40,22,53.0,20,13
40,23,75.0,4,3
40,24,75.0,13,8
40,25,27.0,20,12
40,26,84.0,18,11
40,27,28.0,22,14
40,28,24.0,17,11
40,29,53.0,33,21
40,2A,94.0,6,4
40,2B,94.0,7,4
40,30,76.0,25,16
40,31,76.0,52,32
40,32,76.0,6,4
40,33,75.0,61,38
40,34,76.0,39,24
40,35,53.0,42,26
40,36,24.0,7,5
40,37,24.0,22,14
40,38,84.0,49,30
40,39,27.0,8,5
40,40,75.0,15,9
40,41,24.0,12,8
40,42,84.0,26,16
40,43,84.0,9,6
40,44,52.0,55,34
40,45,24.0,25,16
40,46,76.0,5,4
40,47,75.0,11,7
40,48,76.0,3,2
40,49,52.0,30,19
40,50,28.0,16,10
40,51,44.0,21,13
40,52,44.0,6,4
40,53,52.0,11,7
40,54,44.0,25,16
40,55,44.0,6,4
40,56,53.0,27,17
40,57,44.0,38,23
40,58,27.0,7,4
40,59,32.0,98,61
40,60,32.0,32,20
40,61,28.0,9,6
40,62,32.0,54,34
40,63,84.0,24,15
40,64,75.0,24,15
40,65,76.0,7,5
40,66,76.0,16,10
40,67,44.0,41,26
40,68,44.0,29,18
40,69,84.0,70,43
40,70,27.0,8,5
40,71,27.0,18,11
40,72,52.0,21,13
40,73,84.0,16,10
40,74,84.0,34,21
40,75,11.0,92,57
40,76,28.0,44,27
40,77,11.0,56,35
40,78,11.0,61,38
40,79,75.0,14,9
40,80,32.0,20,12
40,81,76.0,13,8
40,82,76.0,10,6
40,83,93.0,36,22
40,84,93.0,20,13
40,85,52.0,25,16
40,86,75.0,15,10
40,87,75.0,13,8
40,88,44.0,13,8
40,89,27.0,11,7
40,90,27.0,5,3
40,91,11.0,52,32
40,92,11.0,69,43
40,93,11.0,71,44
40,94,11.0,57,35
40,95,11.0,49,30
40,97,1.0,67,42
41,01,84.0,27,17
41,02,32.0,19,12
41,03,84.0,12,7
41,04,93.0,5,4
41,05,93.0,5,3
41,06,93.0,40,25
41,07,84.0,12,7
41,08,44.0,11,7
41,09,76.0,5,4
41,10,44.0,11,7
41,11,76.0,13,8
41,12,76.0,10,6
41,13,93.0,75,46
41,14,28.0,25,15
41,15,84.0,5,3
41,16,75.0,12,8
41,17,75.0,22,14
41,18,24.0,11,7
41,19,75.0,9,6
41,21,27.0,19,12
41,22,53.0,22,14
41,23,75.0,4,3
41,24,75.0,13,8
41,25,27.0,19,12
41,26,84.0,19,12
41,27,28.0,23,15
41,28,24.0,16,10
41,29,53.0,35,22
41,2A,94.0,6,4
41,2B,94.0,7,4
41,30,76.0,26,16
41,31,76.0,71,34
41,32,76.0,8,4
41,33,75.0,81,39
41,34,76.0,54,26
41,35,53.0,55,26
41,36,24.0,10,5
41,37,24.0,29,14
41,38,84.0,65,32
41,39,27.0,12,6
41,40,75.0,20,10
41,41,24.0,16,8
41,42,84.0,37,18
41,43,84.0,11,5
41,44,52.0,71,34
41,45,24.0,33,16
41,46,76.0,8,4
41,47,75.0,15,7
41,48,76.0,4,2
41,49,52.0,41,20
41,50,28.0,23,11
41,51,44.0,27,13
41,52,44.0,8,4
41,53,52.0,16,8
41,54,44.0,35,17
41,55,44.0,9,4
41,56,53.0,35,17
41,57,44.0,50,24
41,58,27.0,9,5
41,59,32.0,129,62
41,60,32.0,41,20
41,61,28.0,13,6
41,62,32.0,72,35
41,63,84.0,31,15
41,64,75.0,31,15
41,65,76.0,10,5
41,66,76.0,20,10
41,67,44.0,55,26
41,68,44.0,37,18
41,69,84.0,89,43
41,70,27.0,11,5
41,71,27.0,24,12
41,72,52.0,28,14
41,73,84.0,21,10
41,74,84.0,44,22
41,75,11.0,117,56
41,76,28.0,57,27
41,77,11.0,75,36
41,78,11.0,77,37
41,79,75.0,19,9
41,80,32.0,27,13
41,81,76.0,18,9
41,82,76.0,13,7
41,83,93.0,48,23
41,84,93.0,25,12
41,85,52.0,33,16
41,86,75.0,20,10
41,87,75.0,17,8
41,88,44.0,17,8
41,89,27.0,15,8
41,90,27.0,7,4
41,91,11.0,69,33
41,92,11.0,92,44
41,93,11.0,89,43
41,94,11.0,74,36
41,95,11.0,65,31
41,97,1.0,91,44
42,01,84.0,34,17
42,02,32.0,26,13
42,03,84.0,15,8
42,04,93.0,8,4
42,05,93.0,7,4
42,06,93.0,53,26
42,07,84.0,17,8
42,08,44.0,14,7
42,09,76.0,7,4
42,10,44.0,14,7
42,11,76.0,18,9
42,12,76.0,12,6
42,13,93.0,101,49
42,14,28.0,33,16
42,15,84.0,7,4
42,16,75.0,17,8
42,17,75.0,30,15
42,18,24.0,14,7
42,19,75.0,12,6
42,21,27.0,26,12
42,22,53.0,29,14
42,23,75.0,6,3
42,24,75.0,18,9
42,25,27.0,27,13
42,26,84.0,25,12
42,27,28.0,31,15
42,28,24.0,22,11
42,29,53.0,46,22
42,2A,94.0,8,4
42,2B,94.0,9,5
42,30,76.0,34,17
42,31,76.0,70,34
42,32,76.0,9,4
42,33,75.0,82,39
42,34,76.0,54,26
42,35,53.0,56,27
42,36,24.0,11,5
42,37,24.0,31,15
42,38,84.0,65,32
42,39,27.0,12,6
42,40,75.0,21,10
42,41,24.0,16,8
42,42,84.0,38,18
42,43,84.0,11,6
42,44,52.0,73,35
42,45,24.0,35,17
42,46,76.0,8,4
42,47,75.0,16,8
42,48,76.0,4,2
42,49,52.0,41,20
42,50,28.0,23,11
42,51,44.0,27,13
42,52,44.0,8,4
42,53,52.0,16,8
42,54,44.0,35,17
42,55,44.0,9,4
42,56,53.0,37,18
42,57,44.0,51,25
42,58,27.0,9,5
42,59,32.0,132,63
42,60,32.0,45,22
42,61,28.0,13,7
42,62,32.0,74,35
42,63,84.0,34,16
42,64,75.0,33,16
42,65,76.0,10,5
42,66,76.0,22,11
42,67,44.0,57,28
42,68,44.0,40,19
42,69,84.0,94,45
42,70,27.0,12,6
42,71,27.0,26,12
42,72,52.0,28,14
42,73,84.0,24,12
42,74,84.0,46,22
42,75,11.0,115,55
42,76,28.0,59,29
42,77,11.0,77,37
42,78,11.0,79,38
42,79,75.0,19,9
42,80,32.0,28,14
42,81,76.0,18,9
42,82,76.0,13,7
42,83,93.0,49,24
42,84,93.0,28,13
42,85,52.0,34,17
42,86,75.0,21,10
42,87,75.0,19,9
42,88,44.0,17,8
42,89,27.0,16,8
42,90,27.0,8,4
42,91,11.0,71,34
42,92,11.0,90,43
42,93,11.0,90,43
42,94,11.0,75,36
42,95,11.0,66,32
42,97,1.0,93,45
43,01,84.0,36,17
43,02,32.0,26,13
43,03,84.0,16,8
43,04,93.0,8,4
43,05,93.0,7,4
43,06,93.0,55,27
43,07,84.0,17,8
43,08,44.0,14,7
43,09,76.0,7,4
43,10,44.0,15,8
43,11,76.0,19,9
43,12,76.0,14,7
43,13,93.0,102,49
43,14,28.0,35,17
43,15,84.0,8,4
43,16,75.0,18,9
43,17,75.0,32,15
43,18,24.0,16,8
43,19,75.0,12,6
43,21,27.0,26,13
43,22,53.0,30,15
43,23,75.0,6,3
43,24,75.0,19,9
43,25,27.0,27,13
43,26,84.0,25,12
43,27,28.0,33,16
43,28,24.0,23,11
43,29,53.0,48,23
43,2A,94.0,9,4
43,2B,94.0,10,5
43,30,76.0,37,18
43,31,76.0,70,34
43,32,76.0,9,5
43,33,75.0,86,41
43,34,76.0,56,27
43,35,53.0,57,28
43,36,24.0,11,6
43,37,24.0,31,15
43,38,84.0,69,33
43,39,27.0,13,6
43,40,75.0,22,11
43,41,24.0,17,8
43,42,84.0,38,19
43,43,84.0,12,6
43,44,52.0,75,36
43,45,24.0,35,17
43,46,76.0,7,4
43,47,75.0,15,7
43,48,76.0,4,2
43,49,52.0,42,20
43,50,28.0,23,11
43,51,44.0,28,14
43,52,44.0,8,4
43,53,52.0,16,8
43,54,44.0,37,18
43,55,44.0,10,5
43,56,53.0,38,18
43,57,44.0,52,25
43,58,27.0,10,5
43,59,32.0,131,63
43,60,32.0,45,22
43,61,28.0,14,7
43,62,32.0,75,36
43,63,84.0,33,16
43,64,75.0,34,17
43,65,76.0,11,6
43,66,76.0,24,12
43,67,44.0,58,28
43,68,44.0,42,20
43,69,84.0,92,44
43,70,27.0,12,6
43,71,27.0,27,13
43,72,52.0,29,14
43,73,84.0,24,12
43,74,84.0,46,22
43,75,11.0,119,57
43,76,28.0,62,30
43,77,11.0,78,37
43,78,11.0,81,39
43,79,75.0,20,10
43,80,32.0,28,14
43,81,76.0,19,9
43,82,76.0,14,7
43,83,93.0,53,26
43,84,93.0,29,14
43,85,52.0,34,17
43,86,75.0,21,10
43,87,75.0,19,9
43,88,44.0,18,9
43,89,27.0,17,8
43,90,27.0,8,4
43,91,11.0,70,34
43,92,11.0,91,44
43,93,11.0,91,44
43,94,11.0,75,36
43,95,11.0,63,30
43,97,1.0,96,46
44,01,84.0,37,18
44,02,32.0,27,13
44,03,84.0,17,8
44,04,93.0,8,4
44,05,93.0,8,4
44,06,93.0,55,27
44,07,84.0,17,9
44,08,44.0,14,7
44,09,76.0,7,4
44,10,44.0,15,7
44,11,76.0,18,9
44,12,76.0,14,7
44,13,93.0,102,49
44,14,28.0,35,17
44,15,84.0,8,4
44,16,75.0,18,9
44,17,75.0,33,16
44,18,24.0,15,8
44,19,75.0,12,6
44,21,27.0,27,13
44,22,53.0,31,15
44,23,75.0,6,3
44,24,75.0,20,10
44,25,27.0,26,13
44,26,84.0,26,13
44,27,28.0,5,18
44,28,24.0,3,13
44,29,53.0,7,26
44,2A,94.0,2,5
44,2B,94.0,2,6
44,30,76.0,5,21
44,31,76.0,10,38
44,32,76.0,2,5
44,33,75.0,12,47
44,34,76.0,8,30
44,35,53.0,8,32
44,36,24.0,2,6
44,37,24.0,5,17
44,38,84.0,9,37
44,39,27.0,2,8
44,40,75.0,3,12
44,41,24.0,3,10
44,42,84.0,5,21
44,43,84.0,2,7
44,44,52.0,11,41
44,45,24.0,5,20
44,46,76.0,2,5
44,47,75.0,3,9
44,48,76.0,1,2
44,49,52.0,6,24
44,50,28.0,4,14
44,51,44.0,4,16
44,52,44.0,2,5
44,53,52.0,3,9
44,54,44.0,5,21
44,55,44.0,2,5
44,56,53.0,6,21
44,57,44.0,8,29
44,58,27.0,2,5
44,59,32.0,18,72
44,60,32.0,6,25
44,61,28.0,2,8
44,62,32.0,11,41
44,63,84.0,5,19
44,64,75.0,5,19
44,65,76.0,2,6
44,66,76.0,4,13
44,67,44.0,8,32
44,68,44.0,6,23
44,69,84.0,13,51
44,70,27.0,2,7
44,71,27.0,4,15
44,72,52.0,5,17
44,73,84.0,4,13
44,74,84.0,7,25
44,75,11.0,15,61
44,76,28.0,9,34
44,77,11.0,11,42
44,78,11.0,11,44
44,79,75.0,3,11
44,80,32.0,4,16
44,81,76.0,3,11
44,82,76.0,2,8
44,83,93.0,7,29
44,84,93.0,4,16
44,85,52.0,5,19
44,86,75.0,3,12
44,87,75.0,3,11
44,88,44.0,3,11
44,89,27.0,3,10
44,90,27.0,2,5
44,91,11.0,10,38
44,92,11.0,12,48
44,93,11.0,12,49
44,94,11.0,11,41
44,95,11.0,9,35
44,97,1.0,13,52
45,01,84.0,5,20
45,02,32.0,4,14
45,03,84.0,3,9
45,04,93.0,2,5
45,05,93.0,1,4
45,06,93.0,8,29
45,07,84.0,3,9
45,08,44.0,2,8
45,09,76.0,1,4
45,10,44.0,3,9
45,11,76.0,3,10
45,12,76.0,2,8
45,13,93.0,14,56
45,14,28.0,5,18
45,15,84.0,1,4
45,16,75.0,3,10
45,17,75.0,5,18
45,18,24.0,3,9
45,19,75.0,2,7
45,21,27.0,4,15
45,22,53.0,4,16
45,23,75.0,1,3
45,24,75.0,3,11
45,25,27.0,4,15
45,26,84.0,4,15
45,27,28.0,5,17
45,28,24.0,4,13
45,29,53.0,7,27
45,2A,94.0,2,5
45,2B,94.0,2,5
45,30,76.0,5,21
45,31,76.0,10,38
45,32,76.0,2,6
45,33,75.0,12,46
45,34,76.0,8,30
45,35,53.0,8,30
45,36,24.0,2,7
45,37,24.0,5,17
45,38,84.0,10,37
45,39,27.0,2,7
45,40,75.0,3,12
45,41,24.0,3,10
45,42,84.0,6,21
45,43,84.0,2,7
45,44,52.0,10,40
45,45,24.0,5,19
45,46,76.0,2,5
45,47,75.0,3,9
45,48,76.0,1,3
45,49,52.0,6,23
45,50,28.0,4,14
45,51,44.0,4,16
45,52,44.0,2,5
45,53,52.0,3,9
45,54,44.0,5,20
45,55,44.0,2,5
45,56,53.0,6,22
45,57,44.0,8,30
45,58,27.0,2,5
45,59,32.0,18,70
45,60,32.0,6,25
45,61,28.0,2,8
45,62,32.0,30,62
45,63,84.0,14,28
45,64,75.0,15,31
45,65,76.0,5,9
45,66,76.0,9,19
45,67,44.0,25,50
45,68,44.0,17,35
45,69,84.0,37,77
45,70,27.0,5,11
45,71,27.0,12,24
45,72,52.0,12,25
45,73,84.0,10,20
45,74,84.0,19,39
45,75,11.0,46,95
45,76,28.0,25,51
45,77,11.0,32,65
45,78,11.0,33,67
45,79,75.0,8,16
45,80,32.0,12,24
45,81,76.0,8,16
45,82,76.0,6,12
45,83,93.0,22,45
45,84,93.0,12,25
45,85,52.0,14,29
45,86,75.0,9,18
45,87,75.0,8,16
45,88,44.0,8,16
45,89,27.0,7,14
45,90,27.0,3,6
45,91,11.0,29,58
45,92,11.0,35,72
45,93,11.0,35,72
45,94,11.0,31,63
45,95,11.0,26,54
45,97,1.0,41,84
46,01,84.0,15,30
46,02,32.0,11,22
46,03,84.0,8,15
46,04,93.0,4,7
46,05,93.0,3,6
46,06,93.0,22,45
46,07,84.0,7,15
46,08,44.0,6,12
46,09,76.0,4,7
46,10,44.0,6,13
46,11,76.0,8,15
46,12,76.0,6,12
46,13,93.0,41,85
46,14,28.0,14,28
46,15,84.0,3,6
46,16,75.0,8,15
46,17,75.0,13,26
46,18,24.0,6,13
46,19,75.0,5,11
46,21,27.0,11,22
46,22,53.0,13,25
46,23,75.0,3,5
46,24,75.0,8,17
46,25,27.0,11,22
46,26,84.0,11,22
46,27,28.0,13,27
46,28,24.0,9,19
46,29,53.0,19,39
46,2A,94.0,4,7
46,2B,94.0,4,8
46,30,76.0,15,31
46,31,76.0,28,57
46,32,76.0,4,8
46,33,75.0,34,69
46,34,76.0,22,46
46,35,53.0,23,46
46,36,24.0,5,10
46,37,24.0,12,25
46,38,84.0,27,56
46,39,27.0,6,11
46,40,75.0,9,18
46,41,24.0,7,15
46,42,84.0,16,33
46,43,84.0,5,11
46,44,52.0,30,61
46,45,24.0,14,29
46,46,76.0,4,7
46,47,75.0,7,13
46,48,76.0,2,4
46,49,52.0,17,34
46,50,28.0,10,21
46,51,44.0,11,23
46,52,44.0,4,8
46,53,52.0,7,14
46,54,44.0,15,30
46,55,44.0,4,8
46,56,53.0,16,33
46,57,44.0,22,46
46,58,27.0,4,9
46,59,32.0,53,109
46,60,32.0,19,38
46,61,28.0,6,12
46,62,32.0,30,61
46,63,84.0,14,28
46,64,75.0,15,30
46,65,76.0,5,10
46,66,76.0,10,20
46,67,44.0,25,50
46,68,44.0,17,35
46,69,84.0,37,76
46,70,27.0,5,10
46,71,27.0,11,23
46,72,52.0,12,25
46,73,84.0,10,20
46,74,84.0,19,39
46,75,11.0,44,90
46,76,28.0,25,52
46,77,11.0,31,63
46,78,11.0,31,65
46,79,75.0,8,16
46,80,32.0,12,24
46,81,76.0,9,17
46,82,76.0,6,11
46,83,93.0,22,44
46,84,93.0,12,24
46,85,52.0,14,29
46,86,75.0,9,18
46,87,75.0,8,16
46,88,44.0,8,16
46,89,27.0,7,15
46,90,27.0,4,7
46,91,11.0,29,59
46,92,11.0,34,69
46,93,11.0,34,71
46,94,11.0,30,61
46,95,11.0,26,52
46,97,1.0,42,86
47,01,84.0,15,30
47,02,32.0,11,22
47,03,84.0,7,14
47,04,93.0,4,8
47,05,93.0,4,7
47,06,93.0,22,46
47,07,84.0,7,15
47,08,44.0,5,11
47,09,76.0,3,7
47,10,44.0,6,12
47,11,76.0,8,16
47,12,76.0,6,12
47,13,93.0,41,85
47,14,28.0,14,29
47,15,84.0,3,7
47,16,75.0,8,15
47,17,75.0,13,25
47,18,24.0,7,13
47,19,75.0,5,10
47,21,27.0,11,22
47,22,53.0,12,24
47,23,75.0,3,5
47,24,75.0,9,17
47,25,27.0,11,22
47,26,84.0,11,23
47,27,28.0,13,27
47,28,24.0,9,19
47,29,53.0,19,39
47,2A,94.0,4,8
47,2B,94.0,4,8
47,30,76.0,16,32
47,31,76.0,28,58
47,32,76.0,4,8
47,33,75.0,33,67
47,34,76.0,23,48
47,35,53.0,23,46
47,36,24.0,5,10
47,37,24.0,13,26
47,38,84.0,27,55
47,39,27.0,6,11
47,40,75.0,9,18
47,41,24.0,8,15
47,42,84.0,15,31
47,43,84.0,5,10
47,44,52.0,29,60
47,45,24.0,14,29
47,46,76.0,4,7
47,47,75.0,7,14
47,48,76.0,2,4
47,49,52.0,16,33
47,50,28.0,10,21
47,51,44.0,12,24
47,52,44.0,4,7
47,53,52.0,7,13
47,54,44.0,15,30
47,55,44.0,4,7
47,56,53.0,16,32
47,57,44.0,22,45
47,58,27.0,4,8
47,59,32.0,51,104
47,60,32.0,18,37
47,61,28.0,6,12
47,62,32.0,29,60
47,63,84.0,13,27
47,64,75.0,15,30
47,65,76.0,5,10
47,66,76.0,10,20
47,67,44.0,24,49
47,68,44.0,17,36
47,69,84.0,36,74
47,70,27.0,5,10
47,71,27.0,11,23
47,72,52.0,12,23
47,73,84.0,10,20
47,74,84.0,18,37
47,75,11.0,43,88
47,76,28.0,25,50
47,77,11.0,31,63
47,78,11.0,31,63
47,79,75.0,8,16
47,80,32.0,12,24
47,81,76.0,8,16
47,82,76.0,6,11
47,83,93.0,22,44
47,84,93.0,12,24
47,85,52.0,14,28
47,86,75.0,9,18
47,87,75.0,8,15
47,88,44.0,8,16
47,89,27.0,7,14
47,90,27.0,3,6
47,91,11.0,28,58
47,92,11.0,33,69
47,93,11.0,34,69
47,94,11.0,28,58
47,95,11.0,25,50
47,97,1.0,41,85
48,01,84.0,15,30
48,02,32.0,11,23
48,03,84.0,7,14
48,04,93.0,4,7
48,05,93.0,4,7
48,06,93.0,21,44
48,07,84.0,7,14
48,08,44.0,6,12
48,09,76.0,3,6
48,10,44.0,6,12
48,11,76.0,8,15
48,12,76.0,6,12
48,13,93.0,41,84
48,14,28.0,14,28
48,15,84.0,3,7
48,16,75.0,8,15
48,17,75.0,13,27
48,18,24.0,7,13
48,19,75.0,5,10
48,21,27.0,11,22
48,22,53.0,12,25
48,23,75.0,3,5
48,24,75.0,8,17
48,25,27.0,12,24
48,26,84.0,11,22
48,27,28.0,13,26
48,28,24.0,10,19
48,29,53.0,19,38
48,2A,94.0,4,7
48,2B,94.0,4,8
48,30,76.0,16,32
48,31,76.0,28,56
48,32,76.0,4,8
48,33,75.0,32,66
48,34,76.0,22,45
48,35,53.0,22,45
48,36,24.0,5,10
48,37,24.0,13,26
48,38,84.0,27,56
48,39,27.0,6,11
48,40,75.0,9,18
48,41,24.0,7,15
48,42,84.0,15,31
48,43,84.0,5,10
48,44,52.0,28,56
48,45,24.0,14,29
48,46,76.0,4,7
48,47,75.0,7,14
48,48,76.0,2,4
48,49,52.0,17,34
48,50,28.0,10,21
48,51,44.0,12,24
48,52,44.0,4,8
48,53,52.0,6,13
48,54,44.0,15,30
48,55,44.0,4,8
48,56,53.0,16,32
48,57,44.0,23,47
48,58,27.0,4,9
48,59,32.0,50,104
48,60,32.0,18,37
48,61,28.0,6,12
48,62,32.0,30,61
48,63,84.0,14,28
48,64,75.0,14,29
48,65,76.0,5,9
48,66,76.0,10,20
48,67,44.0,25,51
48,68,44.0,18,36
48,69,84.0,35,71
48,70,27.0,5,10
48,71,27.0,12,24
48,72,52.0,12,24
48,73,84.0,10,20
48,74,84.0,19,38
48,75,11.0,43,88
48,76,28.0,25,52
48,77,11.0,30,62
48,78,11.0,31,64
48,79,75.0,8,16
48,80,32.0,12,23
48,81,76.0,9,17
48,82,76.0,6,11
48,83,93.0,22,45
48,84,93.0,12,25
48,85,52.0,14,28
48,86,75.0,9,18
48,87,75.0,8,15
48,88,44.0,8,16
48,89,27.0,7,14
48,90,27.0,3,7
48,91,11.0,28,57
48,92,11.0,33,68
48,93,11.0,33,68
48,94,11.0,28,57
48,95,11.0,25,50
48,97,1.0,41,84
49,01,84.0,15,30
49,02,32.0,11,22
49,03,84.0,7,15
49,04,93.0,4,8
49,05,93.0,3,7
49,06,93.0,23,48
49,07,84.0,7,15
49,08,44.0,6,12
49,09,76.0,3,6
49,10,44.0,7,13
49,11,76.0,8,16
49,12,76.0,6,12
49,13,93.0,42,86
49,14,28.0,14,29
49,15,84.0,4,7
49,16,75.0,8,15
49,17,75.0,13,26
49,18,24.0,7,13
49,19,75.0,5,11
49,21,27.0,10,21
49,22,53.0,12,25
49,23,75.0,3,5
49,24,75.0,9,18
49,25,27.0,11,23
49,26,84.0,11,22
49,27,28.0,13,26
49,28,24.0,10,19
49,29,53.0,19,39
49,2A,94.0,4,8
49,2B,94.0,4,8
49,30,76.0,16,33
49,31,76.0,28,57
49,32,76.0,4,9
49,33,75.0,32,67
49,34,76.0,22,46
49,35,53.0,22,45
49,36,24.0,5,10
49,37,24.0,13,26
49,38,84.0,27,56
49,39,27.0,6,12
49,40,75.0,9,18
49,41,24.0,7,14
49,42,84.0,16,32
49,43,84.0,6,11
49,44,52.0,28,58
49,45,24.0,14,28
49,46,76.0,4,8
49,47,75.0,7,15
49,48,76.0,2,4
49,49,52.0,16,33
49,50,28.0,11,21
49,51,44.0,12,24
49,52,44.0,4,8
49,53,52.0,7,14
49,54,44.0,15,30
49,55,44.0,4,8
49,56,53.0,16,32
49,57,44.0,23,46
49,58,27.0,5,9
49,59,32.0,50,103
49,60,32.0,18,36
49,61,28.0,6,12
49,62,32.0,31,63
49,63,84.0,14,28
49,64,75.0,15,30
49,65,76.0,5,10
49,66,76.0,10,20
49,67,44.0,25,50
49,68,44.0,17,35
49,69,84.0,35,73
49,70,27.0,5,11
49,71,27.0,12,24
49,72,52.0,12,24
49,73,84.0,10,20
49,74,84.0,19,38
49,75,11.0,42,87
49,76,28.0,25,51
49,77,11.0,30,61
49,78,11.0,31,64
49,79,75.0,9,17
49,80,32.0,12,24
49,81,76.0,8,17
49,82,76.0,5,11
49,83,93.0,22,44
49,84,93.0,12,25
49,85,52.0,14,29
49,86,75.0,9,18
49,87,75.0,8,16
49,88,44.0,8,17
49,89,27.0,7,14
49,90,27.0,4,7
49,91,11.0,28,56
49,92,11.0,33,68
49,93,11.0,33,68
49,94,11.0,28,58
49,95,11.0,25,50
49,97,1.0,43,88
50,01,84.0,14,29
50,02,32.0,11,23
50,03,84.0,7,15
50,04,93.0,4,8
50,05,93.0,4,7
50,06,93.0,23,48
50,07,84.0,7,15
50,08,44.0,6,12
50,09,76.0,4,7
50,10,44.0,7,13
50,11,76.0,8,16
50,12,76.0,7,13
50,13,93.0,42,87
50,14,28.0,14,28
50,15,84.0,4,7
50,16,75.0,8,16
50,17,75.0,13,26
50,18,24.0,7,14
50,19,75.0,5,10
50,21,27.0,11,23
50,22,53.0,12,25
50,23,75.0,3,6
50,24,75.0,9,18
50,25,27.0,11,22
50,26,84.0,11,22
50,27,28.0,13,26
50,28,24.0,10,20
50,29,53.0,19,40
50,2A,94.0,4,7
50,2B,94.0,4,8
50,30,76.0,16,32
50,31,76.0,28,57
50,32,76.0,5,9
50,33,75.0,32,66
50,34,76.0,22,46
50,35,53.0,22,44
50,36,24.0,5,10
50,37,24.0,12,25
50,38,84.0,27,55
50,39,27.0,6,12
50,40,75.0,9,19
50,41,24.0,8,15
50,42,84.0,16,32
50,43,84.0,5,11
50,44,52.0,28,58
50,45,24.0,14,29
50,46,76.0,4,8
50,47,75.0,7,14
50,48,76.0,2,4
50,49,52.0,16,33
50,50,28.0,11,22
50,51,44.0,12,24
50,52,44.0,4,8
50,53,52.0,7,13
50,54,44.0,15,30
50,55,44.0,4,8
50,56,53.0,16,32
50,57,44.0,24,49
50,58,27.0,5,9
50,59,32.0,51,105
50,60,32.0,18,36
50,61,28.0,6,13
50,62,32.0,30,61
50,63,84.0,14,28
50,64,75.0,15,30
50,65,76.0,5,10
50,66,76.0,10,20
50,67,44.0,25,52
50,68,44.0,18,36
50,69,84.0,35,73
50,70,27.0,5,10
50,71,27.0,12,24
50,72,52.0,12,25
50,73,84.0,10,20
50,74,84.0,19,38
50,75,11.0,43,89
50,76,28.0,25,51
50,77,11.0,30,62
50,78,11.0,32,65
50,79,75.0,8,17
50,80,32.0,12,24
50,81,76.0,8,17
50,82,76.0,6,12
50,83,93.0,23,46
50,84,93.0,13,26
50,85,52.0,14,29
50,86,75.0,9,18
50,87,75.0,8,16
50,88,44.0,8,17
50,89,27.0,7,15
50,90,27.0,4,7
50,91,11.0,29,59
50,92,11.0,33,67
