age,dep,reg,weight_dep,weight_reg
78,69,84.0,19,35
78,70,27.0,3,6
78,71,27.0,9,16
78,72,52.0,8,14
78,73,84.0,6,10
78,74,84.0,8,14
78,75,11.0,23,42
78,76,28.0,16,28
78,77,11.0,12,21
78,78,11.0,86,17
78,79,75.0,30,6
78,80,32.0,37,7
78,81,76.0,32,6
78,82,76.0,18,4
78,83,93.0,90,18
78,84,93.0,38,8
78,85,52.0,52,10
78,86,75.0,31,6
78,87,75.0,29,6
78,88,44.0,30,6
78,89,27.0,26,5
78,90,27.0,9,2
78,91,11.0,63,12
78,92,11.0,79,15
78,93,11.0,63,12
78,94,11.0,69,14
78,95,11.0,52,10
78,97,1.0,89,17
79,01,84.0,33,7
79,02,32.0,35,7
79,03,84.0,30,6
79,04,93.0,13,3
79,05,93.0,9,2
79,06,93.0,89,17
79,07,84.0,24,5
79,08,44.0,21,4
79,09,76.0,13,3
79,10,44.0,22,5
79,11,76.0,30,6
79,12,76.0,25,5
79,13,93.0,135,26
79,14,28.0,48,9
79,15,84.0,14,3
79,16,75.0,27,6
79,17,75.0,55,11
79,18,24.0,26,5
79,19,75.0,20,4
79,21,27.0,33,7
79,22,53.0,54,11
79,23,75.0,12,3
79,24,75.0,37,7
79,25,27.0,34,7
79,26,84.0,33,7
79,27,28.0,35,7
79,28,24.0,27,6
79,29,53.0,74,14
79,2A,94.0,13,3
79,2B,94.0,12,3
79,30,76.0,49,10
79,31,76.0,70,14
79,32,76.0,15,3
79,33,75.0,86,17
79,34,76.0,75,15
79,35,53.0,64,13
79,36,24.0,21,4
79,37,24.0,42,8
79,38,84.0,72,14
79,39,27.0,18,4
79,40,75.0,32,6
79,41,24.0,28,6
79,42,84.0,58,11
79,43,84.0,17,4
79,44,52.0,85,16
79,45,24.0,42,8
79,46,76.0,16,3
79,47,75.0,27,6
79,48,76.0,6,2
79,49,52.0,53,10
79,50,28.0,41,8
79,51,44.0,37,7
79,52,44.0,14,3
79,53,52.0,24,5
79,54,44.0,49,10
79,55,44.0,13,3
79,56,53.0,62,12
79,57,44.0,70,14
79,58,27.0,19,4
79,59,32.0,154,30
79,60,32.0,42,8
79,61,28.0,26,5
79,62,32.0,94,18
79,63,84.0,46,9
79,64,75.0,54,11
79,65,76.0,19,4
79,66,76.0,38,8
79,67,44.0,67,13
79,68,44.0,48,10
79,69,84.0,106,20
79,70,27.0,17,4
79,71,27.0,46,9
79,72,52.0,42,8
79,73,84.0,27,6
79,74,84.0,40,8
79,75,11.0,118,23
79,76,28.0,84,16
79,77,11.0,58,11
79,78,11.0,75,15
79,79,75.0,27,6
79,80,32.0,35,7
79,81,76.0,31,6
79,82,76.0,17,4
79,83,93.0,88,17
79,84,93.0,38,8
79,85,52.0,50,10
79,86,75.0,32,6
79,87,75.0,29,6
79,88,44.0,29,6
79,89,27.0,26,5
79,90,27.0,9,2
79,91,11.0,65,13
79,92,11.0,81,16
79,93,11.0,62,12
79,94,11.0,75,15
79,95,11.0,49,10
79,97,1.0,81,16
80,01,84.0,32,6
80,02,32.0,35,7
80,03,84.0,30,6
80,04,93.0,14,3
80,05,93.0,10,2
80,06,93.0,88,17
80,07,84.0,23,5
80,08,44.0,18,4
80,09,76.0,12,3
80,10,44.0,20,4
80,11,76.0,28,6
80,12,76.0,24,5
80,13,93.0,136,26
80,14,28.0,46,9
80,15,84.0,14,3
80,16,75.0,29,6
80,17,75.0,51,10
80,18,24.0,25,5
80,19,75.0,22,5
80,21,27.0,34,7
80,22,53.0,53,10
80,23,75.0,11,3
80,24,75.0,35,7
80,25,27.0,33,7
80,26,84.0,34,7
80,27,28.0,35,7
80,28,24.0,28,6
80,29,53.0,72,14
80,2A,94.0,12,3
80,2B,94.0,12,3
80,30,76.0,51,10
80,31,76.0,67,13
80,32,76.0,15,3
80,33,75.0,92,18
80,34,76.0,74,14
80,35,53.0,59,12
80,36,24.0,20,4
80,37,24.0,42,8
80,38,84.0,68,13
80,39,27.0,17,4
80,40,75.0,32,6
80,41,24.0,25,5
80,42,84.0,59,12
80,43,84.0,17,4
80,44,52.0,82,16
80,45,24.0,44,9
80,46,76.0,15,3
80,47,75.0,29,6
80,48,76.0,7,2
80,49,52.0,53,11
80,50,28.0,42,8
80,51,44.0,34,7
80,52,44.0,14,3
80,53,52.0,22,5
80,54,44.0,48,10
80,55,44.0,12,3
80,56,53.0,59,12
80,57,44.0,68,13
80,58,27.0,21,4
80,59,32.0,148,29
80,60,32.0,42,8
80,61,28.0,23,5
80,62,32.0,92,18
80,63,84.0,44,9
80,64,75.0,52,10
80,65,76.0,19,4
80,66,76.0,38,8
80,67,44.0,67,13
80,68,44.0,48,10
80,69,84.0,104,20
80,70,27.0,16,3
80,71,27.0,46,9
80,72,52.0,42,8
80,73,84.0,28,6
80,74,84.0,42,8
80,75,11.0,115,22
80,76,28.0,82,16
80,77,11.0,58,11
80,78,11.0,74,14
80,79,75.0,27,6
80,80,32.0,35,7
80,81,76.0,32,6
80,82,76.0,18,4
80,83,93.0,87,17
80,84,93.0,39,8
80,85,52.0,49,10
80,86,75.0,31,6
80,87,75.0,30,6
80,88,44.0,29,6
80,89,27.0,26,5
80,90,27.0,10,2
80,91,11.0,63,12
80,92,11.0,80,16
80,93,11.0,61,12
80,94,11.0,68,13
80,95,11.0,51,10
80,97,1.0,81,16
81,01,84.0,32,6
81,02,32.0,35,7
81,03,84.0,32,7
81,04,93.0,12,3
81,05,93.0,10,2
81,06,93.0,90,17
81,07,84.0,22,5
81,08,44.0,19,4
81,09,76.0,12,3
81,10,44.0,21,4
81,11,76.0,28,6
81,12,76.0,26,5
81,13,93.0,128,25
81,14,28.0,48,10
81,15,84.0,14,3
81,16,75.0,29,6
81,17,75.0,49,10
81,18,24.0,25,5
81,19,75.0,22,5
81,21,27.0,32,6
81,22,53.0,49,10
81,23,75.0,13,3
81,24,75.0,37,7
81,25,27.0,32,6
81,26,84.0,31,6
81,27,28.0,33,7
81,28,24.0,28,6
81,29,53.0,71,14
81,2A,94.0,11,2
81,2B,94.0,12,3
81,30,76.0,49,10
81,31,76.0,72,14
81,32,76.0,16,3
81,33,75.0,91,18
81,34,76.0,73,14
81,35,53.0,63,12
81,36,24.0,21,4
81,37,24.0,41,8
81,38,84.0,68,13
81,39,27.0,18,4
81,40,75.0,31,6
81,41,24.0,27,6
81,42,84.0,59,12
81,43,84.0,5,4
81,44,52.0,22,15
81,45,24.0,12,8
81,46,76.0,5,3
81,47,75.0,8,5
81,48,76.0,2,2
81,49,52.0,14,10
81,50,28.0,12,8
81,51,44.0,10,7
81,52,44.0,4,3
81,53,52.0,6,4
81,54,44.0,14,9
81,55,44.0,4,3
81,56,53.0,17,12
81,57,44.0,19,13
81,58,27.0,6,4
81,59,32.0,40,28
81,60,32.0,11,8
81,61,28.0,7,5
81,62,32.0,25,17
81,63,84.0,13,9
81,64,75.0,15,10
81,65,76.0,6,4
81,66,76.0,11,8
81,67,44.0,18,12
81,68,44.0,13,9
81,69,84.0,29,20
81,70,27.0,4,3
81,71,27.0,12,9
81,72,52.0,12,8
81,73,84.0,8,5
81,74,84.0,11,8
81,75,11.0,32,22
81,76,28.0,24,17
81,77,11.0,16,11
81,78,11.0,20,14
81,79,75.0,8,5
81,80,32.0,10,7
81,81,76.0,9,6
81,82,76.0,5,4
81,83,93.0,24,16
81,84,93.0,11,7
81,85,52.0,14,10
81,86,75.0,8,6
81,87,75.0,9,6
81,88,44.0,8,6
81,89,27.0,7,5
81,90,27.0,3,2
81,91,11.0,17,12
81,92,11.0,23,16
81,93,11.0,17,12
81,94,11.0,20,14
81,95,11.0,15,10
81,97,1.0,20,14
82,01,84.0,9,6
82,02,32.0,9,7
82,03,84.0,9,6
82,04,93.0,3,3
82,05,93.0,3,2
82,06,93.0,24,17
82,07,84.0,6,4
82,08,44.0,6,4
82,09,76.0,4,3
82,10,44.0,6,4
82,11,76.0,8,6
82,12,76.0,7,5
82,13,93.0,35,24
82,14,28.0,13,9
82,15,84.0,4,3
82,16,75.0,8,6
82,17,75.0,15,10
82,18,24.0,7,5
82,19,75.0,7,5
82,21,27.0,10,7
82,22,53.0,14,10
82,23,75.0,4,3
82,24,75.0,10,7
82,25,27.0,9,6
82,26,84.0,9,7
82,27,28.0,9,7
82,28,24.0,7,5
82,29,53.0,20,14
82,2A,94.0,3,2
82,2B,94.0,4,3
82,30,76.0,13,9
82,31,76.0,18,13
82,32,76.0,5,3
82,33,75.0,25,17
82,34,76.0,19,13
82,35,53.0,16,11
82,36,24.0,6,4
82,37,24.0,12,8
82,38,84.0,18,13
82,39,27.0,5,4
82,40,75.0,8,6
82,41,24.0,7,5
82,42,84.0,16,11
82,43,84.0,5,4
82,44,52.0,22,15
82,45,24.0,12,9
82,46,76.0,4,3
82,47,75.0,8,5
82,48,76.0,2,1
82,49,52.0,14,10
82,50,28.0,11,8
82,51,44.0,10,7
82,52,44.0,4,3
82,53,52.0,7,5
82,54,44.0,13,9
82,55,44.0,4,3
82,56,53.0,16,11
82,57,44.0,18,12
82,58,27.0,6,4
82,59,32.0,40,28
82,60,32.0,11,8
82,61,28.0,7,5
82,62,32.0,25,17
82,63,84.0,12,8
82,64,75.0,15,10
82,65,76.0,6,4
82,66,76.0,11,8
82,67,44.0,18,12
82,68,44.0,13,9
82,69,84.0,28,19
82,70,27.0,5,3
82,71,27.0,12,8
82,72,52.0,12,8
82,73,84.0,8,6
82,74,84.0,11,8
82,75,11.0,31,21
82,76,28.0,22,15
82,77,11.0,16,11
82,78,11.0,20,14
82,79,75.0,8,6
82,80,32.0,10,7
82,81,76.0,9,6
82,82,76.0,5,4
82,83,93.0,23,16
82,84,93.0,11,7
82,85,52.0,13,9
82,86,75.0,8,6
82,87,75.0,9,6
82,88,44.0,8,6
82,89,27.0,7,5
82,90,27.0,3,2
82,91,11.0,17,12
82,92,11.0,23,16
82,93,11.0,16,11
82,94,11.0,20,14
82,95,11.0,13,9
82,97,1.0,19,13
83,01,84.0,9,6
83,02,32.0,9,6
83,03,84.0,9,6
83,04,93.0,4,3
83,05,93.0,3,2
83,06,93.0,23,16
83,07,84.0,7,5
83,08,44.0,6,4
83,09,76.0,4,3
83,10,44.0,6,4
83,11,76.0,8,6
83,12,76.0,7,5
83,13,93.0,33,23
83,14,28.0,13,9
83,15,84.0,4,3
83,16,75.0,8,5
83,17,75.0,14,10
83,18,24.0,7,5
83,19,75.0,6,4
83,21,27.0,9,6
83,22,53.0,14,10
83,23,75.0,4,3
83,24,75.0,11,7
83,25,27.0,9,7
83,26,84.0,9,6
83,27,28.0,9,6
83,28,24.0,7,5
83,29,53.0,19,13
83,2A,94.0,3,2
83,2B,94.0,4,3
83,30,76.0,13,9
83,31,76.0,18,12
83,32,76.0,4,3
83,33,75.0,24,17
83,34,76.0,19,13
83,35,53.0,16,11
83,36,24.0,6,4
83,37,24.0,11,7
83,38,84.0,18,13
83,39,27.0,5,4
83,40,75.0,8,6
83,41,24.0,7,5
83,42,84.0,15,10
83,43,84.0,5,4
83,44,52.0,21,15
83,45,24.0,11,8
83,46,76.0,5,3
83,47,75.0,8,5
83,48,76.0,2,2
83,49,52.0,14,10
83,50,28.0,11,8
83,51,44.0,9,6
83,52,44.0,4,3
83,53,52.0,6,4
83,54,44.0,12,9
83,55,44.0,4,3
83,56,53.0,16,11
83,57,44.0,17,11
83,58,27.0,6,4
83,59,32.0,39,27
83,60,32.0,11,8
83,61,28.0,7,5
83,62,32.0,25,17
83,63,84.0,12,8
83,64,75.0,14,10
83,65,76.0,6,4
83,66,76.0,10,7
83,67,44.0,17,12
83,68,44.0,13,9
83,69,84.0,29,20
83,70,27.0,4,3
83,71,27.0,12,9
83,72,52.0,11,7
83,73,84.0,7,5
83,74,84.0,11,8
83,75,11.0,29,20
83,76,28.0,20,14
83,77,11.0,15,10
83,78,11.0,19,13
83,79,75.0,8,5
83,80,32.0,10,7
83,81,76.0,9,6
83,82,76.0,5,4
83,83,93.0,22,15
83,84,93.0,11,7
83,85,52.0,13,9
83,86,75.0,8,6
83,87,75.0,9,6
83,88,44.0,8,6
83,89,27.0,7,5
83,90,27.0,3,2
83,91,11.0,15,11
83,92,11.0,22,15
83,93,11.0,16,11
83,94,11.0,19,13
83,95,11.0,13,9
83,97,1.0,17,11
84,01,84.0,9,6
84,02,32.0,9,6
84,03,84.0,8,6
84,04,93.0,3,3
84,05,93.0,3,2
84,06,93.0,23,16
84,07,84.0,6,5
84,08,44.0,5,3
84,09,76.0,4,3
84,10,44.0,5,4
84,11,76.0,7,5
84,12,76.0,7,5
84,13,93.0,32,22
84,14,28.0,12,9
84,15,84.0,4,3
84,16,75.0,8,5
84,17,75.0,13,9
84,18,24.0,7,5
84,19,75.0,6,4
84,21,27.0,9,6
84,22,53.0,13,9
84,23,75.0,4,3
84,24,75.0,9,7
84,25,27.0,8,6
84,26,84.0,9,6
84,27,28.0,8,6
84,28,24.0,7,5
84,29,53.0,18,12
84,2A,94.0,3,2
84,2B,94.0,3,2
84,30,76.0,12,9
84,31,76.0,18,12
84,32,76.0,5,3
84,33,75.0,25,17
84,34,76.0,19,13
84,35,53.0,16,11
84,36,24.0,6,4
84,37,24.0,11,8
84,38,84.0,17,12
84,39,27.0,5,4
84,40,75.0,8,5
84,41,24.0,7,5
84,42,84.0,15,10
84,43,84.0,5,3
84,44,52.0,20,14
84,45,24.0,11,7
84,46,76.0,4,3
84,47,75.0,7,5
84,48,76.0,2,1
84,49,52.0,13,9
84,50,28.0,11,7
84,51,44.0,9,6
84,52,44.0,4,3
84,53,52.0,6,4
84,54,44.0,12,8
84,55,44.0,4,3
84,56,53.0,15,10
84,57,44.0,17,11
84,58,27.0,5,4
84,59,32.0,37,26
84,60,32.0,10,7
84,61,28.0,6,4
84,62,32.0,23,16
84,63,84.0,11,8
84,64,75.0,14,10
84,65,76.0,5,4
84,66,76.0,10,7
84,67,44.0,16,11
84,68,44.0,12,9
84,69,84.0,26,18
84,70,27.0,4,3
84,71,27.0,12,8
84,72,52.0,10,7
84,73,84.0,7,5
84,74,84.0,10,7
84,75,11.0,29,20
84,76,28.0,20,14
84,77,11.0,13,9
84,78,11.0,17,12
84,79,75.0,8,5
84,80,32.0,9,6
84,81,76.0,9,6
84,82,76.0,5,4
84,83,93.0,21,14
84,84,93.0,9,7
84,85,52.0,12,9
84,86,75.0,8,6
84,87,75.0,8,6
84,88,44.0,8,6
84,89,27.0,7,5
84,90,27.0,3,2
84,91,11.0,15,10
84,92,11.0,21,14
84,93,11.0,15,10
84,94,11.0,18,12
84,95,11.0,12,9
84,97,1.0,15,11
85,01,84.0,8,6
85,02,32.0,9,6
85,03,84.0,8,6
85,04,93.0,3,2
85,05,93.0,3,2
85,06,93.0,21,14
85,07,84.0,6,4
85,08,44.0,5,4
85,09,76.0,4,3
85,10,44.0,5,4
85,11,76.0,7,5
85,12,76.0,7,5
85,13,93.0,31,22
85,14,28.0,11,8
85,15,84.0,4,3
85,16,75.0,7,5
85,17,75.0,13,9
85,18,24.0,6,4
85,19,75.0,5,4
85,21,27.0,9,6
85,22,53.0,13,9
85,23,75.0,3,3
85,24,75.0,9,7
85,25,27.0,8,5
85,26,84.0,8,6
85,27,28.0,8,6
85,28,24.0,7,5
85,29,53.0,17,12
85,2A,94.0,3,2
85,2B,94.0,3,2
85,30,76.0,12,8
85,31,76.0,17,12
85,32,76.0,4,3
85,33,75.0,22,15
85,34,76.0,18,12
85,35,53.0,16,11
85,36,24.0,5,4
85,37,24.0,10,7
85,38,84.0,16,11
85,39,27.0,5,4
85,40,75.0,7,5
85,41,24.0,7,5
85,42,84.0,14,10
85,43,84.0,5,3
85,44,52.0,19,13
85,45,24.0,10,7
85,46,76.0,4,3
85,47,75.0,7,5
85,48,76.0,2,1
85,49,52.0,13,9
85,50,28.0,10,7
85,51,44.0,8,6
85,52,44.0,4,3
85,53,52.0,6,4
85,54,44.0,12,8
85,55,44.0,3,3
85,56,53.0,14,10
85,57,44.0,15,11
85,58,27.0,5,4
85,59,32.0,35,24
85,60,32.0,9,6
85,61,28.0,6,4
85,62,32.0,21,15
85,63,84.0,11,8
85,64,75.0,13,9
85,65,76.0,5,4
85,66,76.0,9,6
85,67,44.0,15,10
85,68,44.0,12,8
85,69,84.0,25,17
85,70,27.0,4,3
85,71,27.0,11,8
85,72,52.0,10,7
85,73,84.0,7,5
85,74,84.0,9,7
85,75,11.0,27,18
85,76,28.0,19,13
85,77,11.0,13,9
85,78,11.0,18,13
85,79,75.0,7,5
85,80,32.0,9,6
85,81,76.0,8,6
85,82,76.0,5,4
85,83,93.0,19,13
85,84,93.0,10,7
85,85,52.0,12,8
85,86,75.0,8,6
85,87,75.0,7,5
85,88,44.0,8,5
85,89,27.0,7,5
85,90,27.0,3,2
85,91,11.0,13,9
85,92,11.0,20,13
85,93,11.0,14,10
85,94,11.0,16,11
85,95,11.0,12,8
85,97,1.0,14,10
86,01,84.0,7,5
86,02,32.0,8,5
86,03,84.0,7,5
86,04,93.0,3,2
86,05,93.0,3,2
86,06,93.0,21,14
86,07,84.0,6,4
86,08,44.0,5,3
86,09,76.0,3,2
86,10,44.0,5,4
86,11,76.0,7,5
86,12,76.0,6,4
86,13,93.0,28,19
86,14,28.0,11,7
86,15,84.0,4,3
86,16,75.0,7,5
86,17,75.0,12,8
86,18,24.0,6,4
86,19,75.0,5,4
86,21,27.0,8,5
86,22,53.0,12,8
86,23,75.0,3,2
86,24,75.0,8,6
86,25,27.0,7,5
86,26,84.0,7,5
86,27,28.0,7,5
86,28,24.0,6,4
86,29,53.0,16,11
86,2A,94.0,3,2
86,2B,94.0,3,2
86,30,76.0,11,8
86,31,76.0,16,11
86,32,76.0,4,3
86,33,75.0,21,14
86,34,76.0,16,11
86,35,53.0,13,9
86,36,24.0,5,4
86,37,24.0,9,7
86,38,84.0,16,11
86,39,27.0,5,3
86,40,75.0,7,5
86,41,24.0,6,4
86,42,84.0,13,9
86,43,84.0,4,3
86,44,52.0,19,13
86,45,24.0,10,7
86,46,76.0,4,3
86,47,75.0,7,5
86,48,76.0,2,1
86,49,52.0,12,8
86,50,28.0,9,7
86,51,44.0,7,5
86,52,44.0,4,3
86,53,52.0,5,4
86,54,44.0,10,7
86,55,44.0,4,3
86,56,53.0,13,9
86,57,44.0,14,10
86,58,27.0,5,4
86,59,32.0,31,22
86,60,32.0,9,6
86,61,28.0,5,4
86,62,32.0,19,13
86,63,84.0,8,15
86,64,75.0,9,17
86,65,76.0,4,7
86,66,76.0,7,13
86,67,44.0,11,21
86,68,44.0,8,15
86,69,84.0,18,35
86,70,27.0,3,5
86,71,27.0,8,15
86,72,52.0,7,13
86,73,84.0,5,9
86,74,84.0,7,13
86,75,11.0,19,37
86,76,28.0,14,26
86,77,11.0,10,18
86,78,11.0,11,22
86,79,75.0,5,10
86,80,32.0,6,11
86,81,76.0,6,11
86,82,76.0,3,6
86,83,93.0,15,28
86,84,93.0,7,13
86,85,52.0,9,16
86,86,75.0,6,10
86,87,75.0,6,11
86,88,44.0,5,10
86,89,27.0,5,8
86,90,27.0,2,3
86,91,11.0,10,18
86,92,11.0,15,28
86,93,11.0,10,18
86,94,11.0,12,22
86,95,11.0,8,16
86,97,1.0,10,20
87,01,84.0,5,10
87,02,32.0,6,11
87,03,84.0,5,9
87,04,93.0,2,4
87,05,93.0,2,3
87,06,93.0,15,28
87,07,84.0,4,8
87,08,44.0,3,6
87,09,76.0,3,4
87,10,44.0,4,7
87,11,76.0,5,9
87,12,76.0,4,8
87,13,93.0,20,38
87,14,28.0,7,14
87,15,84.0,3,5
87,16,75.0,5,9
87,17,75.0,9,17
87,18,24.0,4,8
87,19,75.0,4,7
87,21,27.0,6,11
87,22,53.0,8,16
87,23,75.0,2,4
87,24,75.0,6,12
87,25,27.0,5,10
87,26,84.0,6,10
87,27,28.0,5,9
87,28,24.0,5,9
87,29,53.0,11,21
87,2A,94.0,2,4
87,2B,94.0,2,3
87,30,76.0,8,15
87,31,76.0,12,22
87,32,76.0,3,5
87,33,75.0,15,29
87,34,76.0,11,22
87,35,53.0,10,18
87,36,24.0,4,6
87,37,24.0,7,13
87,38,84.0,11,21
87,39,27.0,3,6
87,40,75.0,5,10
87,41,24.0,5,8
87,42,84.0,9,17
87,43,84.0,3,6
87,44,52.0,13,24
87,45,24.0,7,12
87,46,76.0,3,5
87,47,75.0,5,9
87,48,76.0,1,2
87,49,52.0,8,16
87,50,28.0,7,12
87,51,44.0,5,10
87,52,44.0,3,5
87,53,52.0,4,7
87,54,44.0,7,14
87,55,44.0,2,4
87,56,53.0,9,17
87,57,44.0,9,18
87,58,27.0,4,6
87,59,32.0,22,41
87,60,32.0,6,11
87,61,28.0,4,7
87,62,32.0,14,26
87,63,84.0,8,14
87,64,75.0,9,16
87,65,76.0,4,7
87,66,76.0,7,12
87,67,44.0,10,19
87,68,44.0,7,13
87,69,84.0,17,32
87,70,27.0,3,5
87,71,27.0,7,14
87,72,52.0,7,13
87,73,84.0,5,8
87,74,84.0,6,12
87,75,11.0,19,35
87,76,28.0,12,23
87,77,11.0,8,16
87,78,11.0,10,20
87,79,75.0,5,9
87,80,32.0,6,10
87,81,76.0,6,11
87,82,76.0,3,6
87,83,93.0,13,24
87,84,93.0,6,11
87,85,52.0,8,15
87,86,75.0,6,10
87,87,75.0,5,10
87,88,44.0,5,9
87,89,27.0,4,8
87,90,27.0,2,3
87,91,11.0,9,17
87,92,11.0,13,24
87,93,11.0,9,16
87,94,11.0,11,21
87,95,11.0,8,15
87,97,1.0,10,18
88,01,84.0,5,8
88,02,32.0,5,9
88,03,84.0,5,9
88,04,93.0,2,4
88,05,93.0,2,3
88,06,93.0,14,26
88,07,84.0,4,7
88,08,44.0,3,5
88,09,76.0,2,4
88,10,44.0,3,6
88,11,76.0,5,8
88,12,76.0,4,8
88,13,93.0,18,35
88,14,28.0,7,13
88,15,84.0,2,4
88,16,75.0,5,8
88,17,75.0,8,15
88,18,24.0,4,7
88,19,75.0,4,7
88,21,27.0,5,10
88,22,53.0,8,14
88,23,75.0,2,4
88,24,75.0,6,11
88,25,27.0,5,9
88,26,84.0,5,9
88,27,28.0,5,9
88,28,24.0,4,7
88,29,53.0,10,19
88,2A,94.0,2,3
88,2B,94.0,2,3
88,30,76.0,7,13
88,31,76.0,10,18
88,32,76.0,3,5
88,33,75.0,15,28
88,34,76.0,10,20
88,35,53.0,9,16
88,36,24.0,3,6
88,37,24.0,6,12
88,38,84.0,10,18
88,39,27.0,3,6
88,40,75.0,5,8
88,41,24.0,4,8
88,42,84.0,9,16
88,43,84.0,3,5
88,44,52.0,11,21
88,45,24.0,6,11
88,46,76.0,3,5
88,47,75.0,5,8
88,48,76.0,1,2
88,49,52.0,8,15
88,50,28.0,6,11
88,51,44.0,5,9
88,52,44.0,2,4
88,53,52.0,4,6
88,54,44.0,7,12
88,55,44.0,2,4
88,56,53.0,8,15
88,57,44.0,9,16
88,58,27.0,4,6
88,59,32.0,19,37
88,60,32.0,6,11
88,61,28.0,4,7
88,62,32.0,12,23
88,63,84.0,7,12
88,64,75.0,8,15
88,65,76.0,3,6
88,66,76.0,6,11
88,67,44.0,9,17
88,68,44.0,7,12
88,69,84.0,14,27
88,70,27.0,3,5
88,71,27.0,7,13
88,72,52.0,6,11
88,73,84.0,4,7
88,74,84.0,6,11
88,75,11.0,17,33
88,76,28.0,11,21
88,77,11.0,8,15
88,78,11.0,10,19
88,79,75.0,4,8
88,80,32.0,5,9
88,81,76.0,5,10
88,82,76.0,3,5
88,83,93.0,12,23
88,84,93.0,6,11
88,85,52.0,7,14
88,86,75.0,5,8
88,87,75.0,5,9
88,88,44.0,4,8
88,89,27.0,4,7
88,90,27.0,2,3
88,91,11.0,8,15
88,92,11.0,12,23
88,93,11.0,8,14
88,94,11.0,10,19
88,95,11.0,7,13
88,97,1.0,8,15
89,01,84.0,4,8
89,02,32.0,5,8
89,03,84.0,4,8
89,04,93.0,2,3
89,05,93.0,2,3
89,06,93.0,13,24
89,07,84.0,3,6
89,08,44.0,3,5
89,09,76.0,2,4
89,10,44.0,3,5
89,11,76.0,4,8
89,12,76.0,4,7
89,13,93.0,17,31
89,14,28.0,6,12
89,15,84.0,2,4
89,16,75.0,4,7
89,17,75.0,7,13
89,18,24.0,4,7
89,19,75.0,4,6
89,21,27.0,5,9
89,22,53.0,7,13
89,23,75.0,2,4
89,24,75.0,5,10
89,25,27.0,4,7
89,26,84.0,4,8
89,27,28.0,4,8
89,28,24.0,4,7
89,29,53.0,9,17
89,2A,94.0,2,3
89,2B,94.0,2,3
89,30,76.0,7,12
89,31,76.0,9,17
89,32,76.0,2,4
89,33,75.0,12,23
89,34,76.0,10,19
89,35,53.0,8,14
89,36,24.0,3,5
89,37,24.0,6,11
89,38,84.0,9,17
89,39,27.0,3,5
89,40,75.0,4,8
89,41,24.0,4,7
89,42,84.0,8,14
89,43,84.0,3,5
89,44,52.0,10,19
89,45,24.0,6,11
89,46,76.0,2,4
89,47,75.0,4,7
89,48,76.0,1,2
89,49,52.0,7,14
89,50,28.0,5,10
89,51,44.0,4,8
89,52,44.0,2,4
89,53,52.0,3,6
89,54,44.0,6,11
89,55,44.0,2,4
89,56,53.0,7,13
89,57,44.0,7,14
89,58,27.0,3,5
89,59,32.0,17,33
89,60,32.0,5,9
89,61,28.0,3,6
89,62,32.0,10,19
89,63,84.0,6,11
89,64,75.0,7,13
89,65,76.0,3,6
89,66,76.0,5,10
89,67,44.0,8,15
89,68,44.0,6,10
89,69,84.0,14,26
89,70,27.0,2,4
89,71,27.0,6,12
89,72,52.0,6,10
89,73,84.0,4,7
89,74,84.0,5,9
89,75,11.0,15,29
89,76,28.0,10,18
89,77,11.0,7,13
89,78,11.0,8,15
89,79,75.0,4,7
89,80,32.0,5,9
89,81,76.0,4,8
89,82,76.0,3,5
89,83,93.0,10,20
89,84,93.0,5,9
89,85,52.0,7,13
89,86,75.0,4,8
89,87,75.0,5,8
89,88,44.0,4,8
89,89,27.0,4,7
89,90,27.0,2,3
89,91,11.0,7,13
89,92,11.0,11,21
89,93,11.0,6,12
89,94,11.0,9,17
89,95,11.0,6,12
89,97,1.0,8,14
90,01,84.0,4,7
90,02,32.0,4,7
90,03,84.0,4,7
90,04,93.0,2,3
90,05,93.0,2,3
90,06,93.0,11,21
90,07,84.0,3,5
90,08,44.0,2,4
90,09,76.0,2,3
90,10,44.0,3,5
90,11,76.0,3,6
90,12,76.0,3,6
90,13,93.0,15,29
90,14,28.0,6,11
90,15,84.0,2,3
90,16,75.0,4,7
90,17,75.0,6,12
90,18,24.0,3,6
90,19,75.0,3,6
90,21,27.0,5,8
90,22,53.0,6,11
90,23,75.0,2,3
90,24,75.0,5,8
90,25,27.0,4,7
90,26,84.0,4,7
90,27,28.0,4,7
90,28,24.0,4,7
90,29,53.0,8,15
90,2A,94.0,2,3
90,2B,94.0,2,3
90,30,76.0,6,11
90,31,76.0,8,15
90,32,76.0,2,4
90,33,75.0,11,21
90,34,76.0,9,16
90,35,53.0,7,13
90,36,24.0,3,5
90,37,24.0,5,10
90,38,84.0,7,14
90,39,27.0,3,4
90,40,75.0,3,6
90,41,24.0,4,6
90,42,84.0,7,13
90,43,84.0,2,4
90,44,52.0,10,18
90,45,24.0,5,9
90,46,76.0,2,4
90,47,75.0,3,6
90,48,76.0,1,2
90,49,52.0,7,12
90,50,28.0,5,9
90,51,44.0,4,7
90,52,44.0,2,3
90,53,52.0,3,5
90,54,44.0,5,9
90,55,44.0,2,3
90,56,53.0,7,12
90,57,44.0,6,12
90,58,27.0,3,5
90,59,32.0,14,27
90,60,32.0,4,8
90,61,28.0,3,6
90,62,32.0,10,18
90,63,84.0,5,9
90,64,75.0,6,12
90,65,76.0,3,5
90,66,76.0,4,8
90,67,44.0,7,13
