DEPCOM;DEP;REG;PTOT;weight_fr;weight_reg;weight_dep
088372;088;44;6534;10;116;173
088373;088;44;148;1;3;4
088374;088;44;23;1;1;1
088375;088;44;475;1;9;13
088376;088;44;290;1;6;8
088377;088;44;127;1;3;4
088378;088;44;90;1;2;3
088379;088;44;369;1;7;10
088380;088;44;217;1;4;6
088381;088;44;221;1;4;6
088382;088;44;67;1;2;2
088383;088;44;8013;12;142;212
088385;088;44;604;1;11;16
088386;088;44;482;1;9;13
088387;088;44;218;1;4;6
088388;088;44;121;1;3;4
088389;088;44;84;1;2;3
088390;088;44;111;1;2;3
088391;088;44;716;2;13;19
088393;088;44;315;1;6;9
088394;088;44;48;1;1;2
088395;088;44;400;1;8;11
088398;088;44;91;1;2;3
088399;088;44;197;1;4;6
088400;088;44;280;1;5;8
088401;088;44;459;1;9;13
088402;088;44;530;1;10;14
088403;088;44;194;1;4;6
088404;088;44;64;1;2;2
088406;088;44;144;1;3;4
088407;088;44;142;1;3;4
088408;088;44;3592;6;64;95
088409;088;44;2194;4;39;58
088410;088;44;282;1;5;8
088411;088;44;81;1;2;3
088412;088;44;426;1;8;12
088413;088;44;20137;30;356;532
088415;088;44;3922;6;70;104
088416;088;44;138;1;3;4
088417;088;44;400;1;8;11
088418;088;44;470;1;9;13
088419;088;44;122;1;3;4
088421;088;44;112;1;2;3
088423;088;44;1377;3;25;37
088424;088;44;2390;4;43;64
088425;088;44;186;1;4;5
088426;088;44;1441;3;26;39
088427;088;44;127;1;3;4
088428;088;44;1922;3;34;51
088429;088;44;4297;7;76;114
088430;088;44;508;1;9;14
088431;088;44;159;1;3;5
088432;088;44;156;1;3;5
088433;088;44;84;1;2;3
088434;088;44;230;1;5;7
088435;088;44;531;1;10;15
088436;088;44;74;1;2;2
088437;088;44;99;1;2;3
088438;088;44;399;1;8;11
088439;088;44;975;2;18;26
088440;088;44;178;1;4;5
088441;088;44;135;1;3;4
088442;088;44;658;1;12;18
088443;088;44;101;1;2;3
088444;088;44;338;1;6;9
088445;088;44;2385;4;43;63
088446;088;44;254;1;5;7
088447;088;44;2674;4;48;71
088448;088;44;190;1;4;6
088449;088;44;184;1;4;5
088450;088;44;182;1;4;5
088451;088;44;2504;4;45;67
088452;088;44;128;1;3;4
088453;088;44;44;1;1;2
088454;088;44;246;1;5;7
088455;088;44;106;1;2;3
088456;088;44;93;1;2;3
088457;088;44;141;1;3;4
088458;088;44;273;1;5;8
088459;088;44;45;1;1;2
088460;088;44;658;1;12;18
088461;088;44;214;1;4;6
088462;088;44;1939;3;35;52
088463;088;44;1585;3;29;42
088464;088;44;524;1;10;14
088465;088;44;9101;14;161;241
088466;088;44;132;1;3;4
088467;088;44;608;1;11;17
088468;088;44;3494;6;62;93
088469;088;44;103;1;2;3
088470;088;44;1617;3;29;43
088471;088;44;106;1;2;3
088472;088;44;123;1;3;4
088473;088;44;109;1;2;3
088474;088;44;58;1;2;2
088475;088;44;127;1;3;4
088476;088;44;122;1;3;4
088477;088;44;94;1;2;3
088478;088;44;104;1;2;3
088479;088;44;259;1;5;7
088480;088;44;175;1;4;5
088481;088;44;1378;3;25;37
088482;088;44;57;1;2;2
088483;088;44;2360;4;42;63
088484;088;44;1085;2;20;29
088485;088;44;125;1;3;4
088486;088;44;4035;6;72;107
088487;088;44;3971;6;71;105
088488;088;44;246;1;5;7
088489;088;44;268;1;5;8
088490;088;44;173;1;4;5
088491;088;44;122;1;3;4
088492;088;44;76;1;2;3
088493;088;44;29;1;1;1
088494;088;44;128;1;3;4
088495;088;44;168;1;3;5
088496;088;44;160;1;3;5
088497;088;44;460;1;9;13
088498;088;44;891;2;16;24
088499;088;44;161;1;3;5
088500;088;44;852;2;16;23
088501;088;44;70;1;2;2
088502;088;44;137;1;3;4
088503;088;44;160;1;3;5
088504;088;44;199;1;4;6
088505;088;44;127;1;3;4
088506;088;44;326;1;6;9
088507;088;44;216;1;4;6
088508;088;44;570;1;11;16
088509;088;44;112;1;2;3
088510;088;44;153;1;3;5
088511;088;44;84;1;2;3
088512;088;44;248;1;5;7
088513;088;44;2207;4;40;59
088514;088;44;161;1;3;5
088515;088;44;147;1;3;4
088516;088;44;5216;8;93;138
088517;088;44;202;1;4;6
088518;088;44;36;1;1;1
088519;088;44;708;2;13;19
088520;088;44;319;1;6;9
088521;088;44;279;1;5;8
088522;088;44;73;1;2;2
088523;088;44;146;1;3;4
088524;088;44;374;1;7;10
088525;088;44;136;1;3;4
088526;088;44;419;1;8;12
088527;088;44;156;1;3;5
088528;088;44;158;1;3;5
088529;088;44;110;1;2;3
088530;088;44;2660;4;48;71
088531;088;44;1571;3;28;42
088532;088;44;87;1;2;3
089002;089;27;81;1;3;3
089003;089;27;2926;5;102;85
089004;089;27;256;1;9;8
089005;089;27;932;2;33;27
089006;089;27;188;1;7;6
089007;089;27;411;1;15;12
089008;089;27;165;1;6;5
089009;089;27;364;1;13;11
089010;089;27;222;1;8;7
089011;089;27;138;1;5;4
089012;089;27;89;1;4;3
089013;089;27;3219;5;112;93
089014;089;27;613;1;22;18
089015;089;27;496;1;18;15
089016;089;27;84;1;3;3
089017;089;27;215;1;8;7
089018;089;27;778;2;27;23
089019;089;27;153;1;6;5
089020;089;27;128;1;5;4
089021;089;27;307;1;11;9
089022;089;27;139;1;5;5
089023;089;27;1100;2;39;32
089024;089;27;35916;54;1245;1036
089025;089;27;6791;11;236;196
089027;089;27;214;1;8;7
089028;089;27;81;1;3;3
089029;089;27;893;2;31;26
089030;089;27;433;1;16;13
089031;089;27;642;1;23;19
089032;089;27;79;1;3;3
089033;089;27;400;1;14;12
089034;089;27;494;1;18;15
089035;089;27;455;1;16;14
089036;089;27;257;1;9;8
089037;089;27;515;1;18;15
089038;089;27;108;1;4;4
089039;089;27;77;1;3;3
089040;089;27;193;1;7;6
089041;089;27;321;1;12;10
089042;089;27;195;1;7;6
089043;089;27;104;1;4;3
089044;089;27;115;1;4;4
089045;089;27;302;1;11;9
089046;089;27;1307;2;46;38
089048;089;27;350;1;13;11
089049;089;27;26;1;1;1
089050;089;27;892;2;31;26
089051;089;27;559;1;20;17
089053;089;27;461;1;16;14
089054;089;27;794;2;28;23
089055;089;27;3247;5;113;94
089056;089;27;643;1;23;19
089057;089;27;306;1;11;9
089058;089;27;127;1;5;4
089059;089;27;741;2;26;22
089060;089;27;463;1;17;14
089061;089;27;259;1;9;8
089062;089;27;360;1;13;11
089063;089;27;830;2;29;24
089064;089;27;57;1;2;2
089065;089;27;41;1;2;2
089066;089;27;1009;2;35;30
089067;089;27;1135;2;40;33
089068;089;27;2318;4;81;67
089069;089;27;553;1;20;16
089071;089;27;101;1;4;3
089072;089;27;313;1;11;10
089073;089;27;1036;2;36;30
089074;089;27;2244;4;78;65
089075;089;27;732;2;26;22
089076;089;27;801;2;28;24
089077;089;27;1666;3;58;49
089079;089;27;680;2;24;20
089080;089;27;629;1;22;19
089081;089;27;89;1;4;3
089083;089;27;1912;3;67;56
089084;089;27;302;1;11;9
089085;089;27;1172;2;41;34
089086;089;27;4951;8;172;143
089087;089;27;322;1;12;10
089088;089;27;472;1;17;14
089089;089;27;142;1;5;5
089091;089;27;656;1;23;19
089092;089;27;226;1;8;7
089093;089;27;666;1;24;20
089094;089;27;775;2;27;23
089095;089;27;155;1;6;5
089096;089;27;931;2;33;27
089098;089;27;237;1;9;7
089099;089;27;2534;4;88;74
089100;089;27;1670;3;58;49
089101;089;27;569;1;20;17
089102;089;27;2240;4;78;65
089104;089;27;322;1;12;10
089105;089;27;497;1;18;15
089108;089;27;362;1;13;11
089111;089;27;304;1;11;9
089112;089;27;178;1;7;6
089113;089;27;676;1;24;20
089115;089;27;196;1;7;6
089116;089;27;362;1;13;11
089117;089;27;215;1;8;7
089118;089;27;844;2;30;25
089119;089;27;561;1;20;17
089120;089;27;136;1;5;4
089122;089;27;573;1;20;17
089123;089;27;263;1;10;8
089124;089;27;1215;2;43;36
089125;089;27;962;2;34;28
089126;089;27;39;1;2;2
089127;089;27;793;2;28;23
089128;089;27;145;1;6;5
089129;089;27;408;1;15;12
089130;089;27;1289;2;45;38
089131;089;27;246;1;9;8
089132;089;27;176;1;7;6
089133;089;27;349;1;13;11
089134;089;27;345;1;12;10
089136;089;27;875;2;31;26
089137;089;27;484;1;17;14
089139;089;27;1178;2;41;34
089141;089;27;127;1;5;4
089142;089;27;940;2;33;28
089143;089;27;324;1;12;10
089144;089;27;834;2;29;25
089145;089;27;400;1;14;12
089146;089;27;91;1;4;3
089147;089;27;221;1;8;7
089148;089;27;284;1;10;9
089149;089;27;216;1;8;7
089150;089;27;457;1;16;14
089151;089;27;1334;2;47;39
089152;089;27;757;2;27;22
089153;089;27;612;1;22;18
089154;089;27;910;2;32;27
089155;089;27;714;2;25;21
089156;089;27;399;1;14;12
089158;089;27;655;1;23;19
089159;089;27;379;1;14;11
089160;089;27;776;2;27;23
089161;089;27;202;1;7;6
089162;089;27;390;1;14;12
089163;089;27;541;1;19;16
089164;089;27;89;1;4;3
089165;089;27;113;1;4;4
089167;089;27;1137;2;40;33
089168;089;27;183;1;7;6
089169;089;27;1049;2;37;31
089170;089;27;130;1;5;4
089171;089;27;328;1;12;10
089172;089;27;534;1;19;16
089173;089;27;479;1;17;14
089175;089;27;150;1;6;5
089176;089;27;139;1;5;5
089177;089;27;73;1;3;3
089179;089;27;304;1;11;9
089180;089;27;478;1;17;14
089181;089;27;123;1;5;4
089182;089;27;166;1;6;5
089183;089;27;66;1;3;2
089184;089;27;134;1;5;4
089186;089;27;566;1;20;17
089187;089;27;101;1;4;3
089188;089;27;176;1;7;6
089189;089;27;594;1;21;18
089190;089;27;182;1;7;6
089191;089;27;44;1;2;2
089194;089;27;125;1;5;4
089195;089;27;1313;2;46;38
089196;089;27;1807;3;63;53
089197;089;27;768;2;27;23
089198;089;27;1754;3;61;51
089199;089;27;464;1;17;14
089200;089;27;406;1;15;12
089201;089;27;1863;3;65;54
089202;089;27;285;1;10;9
089203;089;27;193;1;7;6
089204;089;27;675;1;24;20
089205;089;27;555;1;20;16
089206;089;27;9926;15;344;287
089207;089;27;24;1;1;1
089208;089;27;1200;2;42;35
089209;089;27;539;1;19;16
089210;089;27;154;1;6;5
089211;089;27;76;1;3;3
089212;089;27;399;1;14;12
089214;089;27;197;1;7;6
089215;089;27;186;1;7;6
089216;089;27;336;1;12;10
089217;089;27;138;1;5;4
089218;089;27;1275;2;45;37
089219;089;27;147;1;6;5
089220;089;27;472;1;17;14
089221;089;27;353;1;13;11
089222;089;27;231;1;9;7
089223;089;27;687;2;24;20
089224;089;27;165;1;6;5
089225;089;27;51;1;2;2
089226;089;27;201;1;7;6
089227;089;27;1296;2;45;38
089228;089;27;1429;3;50;42
089229;089;27;460;1;16;14
089230;089;27;463;1;17;14
089232;089;27;313;1;11;10
089233;089;27;208;1;8;6
089234;089;27;136;1;5;4
089235;089;27;888;2;31;26
089236;089;27;1197;2;42;35
089237;089;27;523;1;19;16
089238;089;27;560;1;20;17
089239;089;27;1576;3;55;46
089240;089;27;350;1;13;11
089242;089;27;822;2;29;24
089244;089;27;95;1;4;3
089245;089;27;868;2;31;26
089246;089;27;364;1;13;11
089247;089;27;256;1;9;8
089248;089;27;57;1;2;2
089249;089;27;82;1;3;3
089250;089;27;199;1;7;6
089251;089;27;385;1;14;12
089252;089;27;179;1;7;6
089253;089;27;201;1;7;6
089254;089;27;554;1;20;16
089255;089;27;1069;2;38;31
089256;089;27;426;1;15;13
089257;089;27;7354;11;255;212
089259;089;27;93;1;4;3
089261;089;27;284;1;10;9
089262;089;27;183;1;7;6
089263;089;27;4064;6;141;118
089264;089;27;778;2;27;23
089265;089;27;609;1;22;18
089266;089;27;280;1;10;9
089267;089;27;189;1;7;6
089268;089;27;810;2;29;24
089270;089;27;130;1;5;4
089271;089;27;105;1;4;4
089272;089;27;301;1;11;9
089273;089;27;292;1;11;9
089274;089;27;1335;2;47;39
089276;089;27;948;2;33;28
089277;089;27;375;1;13;11
089278;089;27;562;1;20;17
089279;089;27;594;1;21;18
089280;089;27;408;1;15;12
089281;089;27;348;1;13;11
089282;089;27;693;2;25;20
089283;089;27;622;1;22;18
089284;089;27;195;1;7;6
089285;089;27;309;1;11;9
089286;089;27;833;2;29;25
089287;089;27;4975;8;173;144
089288;089;27;188;1;7;6
089289;089;27;296;1;11;9
089290;089;27;48;1;2;2
089291;089;27;352;1;13;11
089292;089;27;256;1;9;8
089295;089;27;1304;2;46;38
089296;089;27;132;1;5;4
089297;089;27;122;1;5;4
089298;089;27;657;1;23;19
089299;089;27;63;1;3;2
089300;089;27;77;1;3;3
089302;089;27;221;1;8;7
089303;089;27;277;1;10;8
089304;089;27;705;2;25;21
089306;089;27;397;1;14;12
089307;089;27;762;2;27;22
089308;089;27;202;1;7;6
089309;089;27;3395;6;118;98
089310;089;27;146;1;6;5
089311;089;27;1437;3;50;42
089312;089;27;263;1;10;8
089313;089;27;452;1;16;14
089314;089;27;182;1;7;6
089315;089;27;151;1;6;5
089316;089;27;251;1;9;8
089318;089;27;657;1;23;19
089319;089;27;487;1;17;15
089320;089;27;62;1;3;2
089321;089;27;752;2;27;22
089323;089;27;145;1;6;5
089324;089;27;694;2;25;21
089325;089;27;97;1;4;3
089326;089;27;1150;2;40;34
089327;089;27;416;1;15;12
089328;089;27;391;1;14;12
089329;089;27;79;1;3;3
089331;089;27;327;1;12;10
089332;089;27;976;2;34;29
089333;089;27;163;1;6;5
089334;089;27;573;1;20;17
089335;089;27;417;1;15;13
089336;089;27;298;1;11;9
089337;089;27;1049;2;37;31
089338;089;27;2830;5;99;82
089339;089;27;206;1;8;6
089341;089;27;451;1;16;14
089342;089;27;753;2;27;22
089344;089;27;1605;3;56;47
089345;089;27;4427;7;154;128
089346;089;27;3374;5;117;98
089347;089;27;370;1;13;11
089348;089;27;2403;4;84;70
089349;089;27;368;1;13;11
089350;089;27;261;1;10;8
089351;089;27;484;1;17;14
089352;089;27;289;1;11;9
089353;089;27;417;1;15;13
089354;089;27;1612;3;56;47
089355;089;27;147;1;6;5
089359;089;27;425;1;15;13
089360;089;27;379;1;14;11
089361;089;27;265;1;10;8
089362;089;27;183;1;7;6
089363;089;27;109;1;4;4
089364;089;27;314;1;11;10
089365;089;27;536;1;19;16
089367;089;27;571;1;20;17
089368;089;27;902;2;32;27
089369;089;27;565;1;20;17
089370;089;27;1711;3;60;50
089371;089;27;90;1;4;3
089373;089;27;678;2;24;20
089374;089;27;81;1;3;3
089375;089;27;100;1;4;3
089376;089;27;165;1;6;5
089377;089;27;73;1;3;3
089378;089;27;733;2;26;22
089379;089;27;156;1;6;5
089380;089;27;466;1;17;14
089382;089;27;1560;3;55;45
089383;089;27;113;1;4;4
089384;089;27;724;2;26;21
089385;089;27;89;1;4;3
089386;089;27;119;1;5;4
089387;089;27;26519;40;919;765
089388;089;27;574;1;20;17
089390;089;27;636;1;23;19
089391;089;27;1314;2;46;38
089392;089;27;264;1;10;8
089393;089;27;115;1;4;4
089394;089;27;92;1;4;3
089395;089;27;422;1;15;13
089397;089;27;375;1;13;11
089398;089;27;354;1;13;11
089399;089;27;1634;3;57;48
089400;089;27;323;1;12;10
089402;089;27;222;1;8;7
089403;089;27;104;1;4;3
089404;089;27;518;1;18;15
089405;089;27;516;1;18;15
089406;089;27;76;1;3;3
089407;089;27;1031;2;36;30
089408;089;27;291;1;11;9
089409;089;27;63;1;3;2
089410;089;27;98;1;4;3
089411;089;27;1103;2;39;32
089412;089;27;206;1;8;6
089413;089;27;29;1;2;1
089414;089;27;1487;3;52;43
089415;089;27;206;1;8;6
089416;089;27;447;1;16;13
089417;089;27;104;1;4;3
089418;089;27;4761;8;165;138
089419;089;27;2802;5;98;81
089420;089;27;1014;2;36;30
089422;089;27;44;1;2;2
089423;089;27;127;1;5;4
089424;089;27;145;1;6;5
089425;089;27;701;2;25;21
089426;089;27;403;1;14;12
089427;089;27;699;2;25;21
089428;089;27;559;1;20;17
089430;089;27;331;1;12;10
089431;089;27;72;1;3;3
089432;089;27;485;1;17;14
089433;089;27;297;1;11;9
089434;089;27;368;1;13;11
089436;089;27;917;2;32;27
089437;089;27;313;1;11;10
089438;089;27;1991;3;69;58
089439;089;27;1572;3;55;46
089440;089;27;428;1;15;13
089441;089;27;1316;2;46;38
089442;089;27;249;1;9;8
089443;089;27;1993;3;70;58
089445;089;27;51;1;2;2
089446;089;27;432;1;15;13
089447;089;27;164;1;6;5
089449;089;27;1896;3;66;55
089450;089;27;651;1;23;19
089451;089;27;245;1;9;8
089452;089;27;411;1;15;12
089453;089;27;1136;2;40;33
089456;089;27;679;2;24;20
089458;089;27;183;1;7;6
089459;089;27;301;1;11;9
089460;089;27;3513;6;122;102
089461;089;27;1153;2;40;34
089462;089;27;284;1;10;9
089463;089;27;257;1;9;8
089464;089;27;5302;8;184;153
089465;089;27;324;1;12;10
089466;089;27;400;1;14;12
089467;089;27;853;2;30;25
089468;089;27;474;1;17;14
089469;089;27;972;2;34;29
089470;089;27;132;1;5;4
089471;089;27;472;1;17;14
089472;089;27;485;1;17;14
089474;089;27;286;1;10;9
089475;089;27;114;1;4;4
089477;089;27;109;1;4;4
089478;089;27;950;2;33;28
089479;089;27;285;1;10;9
089480;089;27;1570;3;55;46
089481;089;27;137;1;5;4
089482;089;27;128;1;5;4
089483;089;27;514;1;18;15
089485;089;27;218;1;8;7
089486;089;27;164;1;6;5
090001;090;27;1221;2;43;84
090002;090;27;353;1;13;25
090003;090;27;625;1;22;43
090004;090;27;474;1;17;33
090005;090;27;477;1;17;33
090006;090;27;297;1;11;21
090007;090;27;287;1;10;20
090008;090;27;4836;8;168;333
090009;090;27;5070;8;176;349
090010;090;27;48423;72;1678;3325
090011;090;27;400;1;14;28
090012;090;27;1276;2;45;88
090013;090;27;259;1;9;18
090014;090;27;488;1;17;34
090015;090;27;251;1;9;18
090016;090;27;120;1;5;9
090017;090;27;1921;3;67;132
090018;090;27;392;1;14;27
090019;090;27;271;1;10;19
090020;090;27;292;1;11;21
090021;090;27;344;1;12;24
090022;090;27;2806;5;98;193
090023;090;27;1177;2;41;81
090024;090;27;157;1;6;11
090025;090;27;342;1;12;24
090026;090;27;1640;3;57;113
090027;090;27;120;1;5;9
090028;090;27;426;1;15;30
090029;090;27;2012;3;70;139
090030;090;27;168;1;6;12
090031;090;27;369;1;13;26
090032;090;27;3779;6;131;260
090033;090;27;5777;9;201;397
090034;090;27;788;2;28;55
090035;090;27;760;2;27;53
090036;090;27;283;1;10;20
090037;090;27;974;2;34;67
090039;090;27;3404;6;118;234
090041;090;27;1538;3;54;106
090042;090;27;2122;4;74;146
090043;090;27;582;1;21;40
090044;090;27;249;1;9;18
090045;090;27;781;2;28;54
090046;090;27;452;1;16;32
090047;090;27;617;1;22;43
090048;090;27;130;1;5;9
090049;090;27;939;2;33;65
090050;090;27;225;1;8;16
090051;090;27;464;1;17;32
090052;090;27;3149;5;110;217
090053;090;27;3035;5;106;209
090054;090;27;531;1;19;37
090055;090;27;331;1;12;23
090056;090;27;1380;3;48;95
090057;090;27;767;2;27;53
090058;090;27;586;1;21;41
090059;090;27;235;1;9;17
090060;090;27;132;1;5;10
090061;090;27;42;1;2;3
090062;090;27;311;1;11;22
090063;090;27;430;1;15;30
090064;090;27;302;1;11;21
090065;090;27;1174;2;41;81
090066;090;27;242;1;9;17
090067;090;27;407;1;15;28
090068;090;27;1337;2;47;92
090069;090;27;1359;3;48;94
090070;090;27;415;1;15;29
090071;090;27;1195;2;42;83
090072;090;27;1100;2;39;76
090074;090;27;303;1;11;21
090075;090;27;4204;7;146;289
090076;090;27;1199;2;42;83
090077;090;27;306;1;11;22
090078;090;27;195;1;7;14
090079;090;27;304;1;11;21
090080;090;27;463;1;17;32
090081;090;27;800;2;28;55
090082;090;27;289;1;11;20
090083;090;27;109;1;4;8
090084;090;27;352;1;13;25
090085;090;27;102;1;4;8
090086;090;27;224;1;8;16
090087;090;27;1063;2;37;73
090088;090;27;1001;2;35;69
090089;090;27;1543;3;54;106
090090;090;27;439;1;16;31
090091;090;27;668;1;24;46
090093;090;27;879;2;31;61
090094;090;27;718;2;25;50
090095;090;27;439;1;16;31
090096;090;27;298;1;11;21
090097;090;27;1280;2;45;88
090098;090;27;243;1;9;17
090099;090;27;5535;9;192;381
090100;090;27;222;1;8;16
090101;090;27;261;1;10;18
090102;090;27;770;2;27;53
090103;090;27;660;1;23;46
090104;090;27;970;2;34;67
090105;090;27;183;1;7;13
091001;091;11;310;1;3;3
091016;091;11;4337;7;36;34
091017;091;11;1697;3;14;13
091021;091;11;10467;16;86;80
091022;091;11;156;1;2;2
091027;091;11;34724;52;283;265
091035;091;11;379;1;4;3
091037;091;11;325;1;3;3
091038;091;11;1304;2;11;10
091041;091;11;992;2;9;8
091044;091;11;4624;7;38;36
091045;091;11;7696;12;63;59
091047;091;11;1329;2;11;11
091064;091;11;4750;8;39;37
091067;091;11;122;1;1;1
091069;091;11;399;1;4;4
091075;091;11;78;1;1;1
091079;091;11;533;1;5;5
091080;091;11;1332;2;11;11
091081;091;11;694;2;6;6
091085;091;11;3915;6;32;30
091086;091;11;9673;15;79;74
091093;091;11;664;1;6;6
091095;091;11;2211;4;18;17
091097;091;11;7624;12;63;59
091098;091;11;431;1;4;4
091099;091;11;3039;5;25;24
091100;091;11;664;1;6;6
091103;091;11;26841;40;219;205
091105;091;11;8513;13;70;65
091106;091;11;1256;2;11;10
091109;091;11;1258;2;11;10
091111;091;11;3446;6;29;27
091112;091;11;137;1;2;2
091114;091;11;26096;39;213;200
091115;091;11;3338;5;28;26
091121;091;11;449;1;4;4
091122;091;11;9997;15;82;77
091129;091;11;3499;6;29;27
091130;091;11;1082;2;9;9
091131;091;11;434;1;4;4
091132;091;11;1161;2;10;9
091135;091;11;2924;5;24;23
091136;091;11;2779;5;23;22
091137;091;11;374;1;4;3
091145;091;11;65;1;1;1
091148;091;11;134;1;2;2
091156;091;11;2084;4;17;16
091159;091;11;1649;3;14;13
091161;091;11;20320;30;166;156
091174;091;11;51572;77;420;394
091175;091;11;1771;3;15;14
091179;091;11;4910;8;40;38
091180;091;11;352;1;3;3
091184;091;11;274;1;3;3
091186;091;11;580;1;5;5
091191;091;11;9289;14;76;71
091195;091;11;828;2;7;7
091198;091;11;1533;3;13;12
091200;091;11;10990;17;90;84
091201;091;11;29075;43;237;222
091204;091;11;803;2;7;7
091207;091;11;5911;9;49;46
091215;091;11;12531;19;102;96
091216;091;11;11395;17;93;87
091223;091;11;25257;38;206;193
091225;091;11;3313;5;27;26
091226;091;11;6634;10;54;51
091228;091;11;68493;102;558;523
091232;091;11;3857;6;32;30
091235;091;11;12689;19;104;97
091240;091;11;216;1;2;2
091243;091;11;2175;4;18;17
091244;091;11;1564;3;13;12
091247;091;11;529;1;5;5
091248;091;11;163;1;2;2
091249;091;11;3926;6;32;30
091272;091;11;21994;33;179;168
091273;091;11;781;2;7;6
091274;091;11;1507;3;13;12
091275;091;11;2787;5;23;22
091284;091;11;1222;2;10;10
091286;091;11;28862;43;235;221
091292;091;11;719;2;6;6
091293;091;11;947;2;8;8
091294;091;11;830;2;7;7
091312;091;11;10405;16;85;80
091315;091;11;6646;10;55;51
091318;091;11;2009;3;17;16
091319;091;11;646;1;6;5
091326;091;11;16795;25;137;129
091330;091;11;5600;9;46;43
091332;091;11;1488;3;13;12
091333;091;11;4528;7;37;35
091338;091;11;6750;10;55;52
091339;091;11;6839;11;56;53
091340;091;11;7504;12;62;58
091345;091;11;21390;32;175;164
091347;091;11;6389;10;52;49
091359;091;11;2751;5;23;21
091363;091;11;8300;13;68;64
091374;091;11;236;1;2;2
091376;091;11;5440;9;45;42
091377;091;11;51142;76;417;391
091378;091;11;277;1;3;3
091386;091;11;14651;22;120;112
091390;091;11;3390;6;28;26
091393;091;11;623;1;6;5
091399;091;11;215;1;2;2
091405;091;11;4697;7;39;36
091408;091;11;1269;2;11;10
091411;091;11;1962;3;16;15
091412;091;11;741;2;7;6
091414;091;11;387;1;4;3
091421;091;11;24065;36;196;184
091425;091;11;7829;12;64;60
091432;091;11;13802;21;113;106
091433;091;11;4452;7;37;34
091434;091;11;21083;32;172;161
091435;091;11;565;1;5;5
091441;091;11;481;1;4;4
091457;091;11;4139;7;34;32
091458;091;11;4715;7;39;36
091461;091;11;4781;8;39;37
091463;091;11;1060;2;9;9
091468;091;11;2066;4;17;16
091469;091;11;981;2;8;8
091471;091;11;16753;25;137;128
091473;091;11;200;1;2;2
091477;091;11;35881;53;292;274
091479;091;11;7512;12;62;58
091482;091;11;566;1;5;5
091494;091;11;4162;7;34;32
091495;091;11;332;1;3;3
091507;091;11;300;1;3;3
091508;091;11;270;1;3;3
091511;091;11;2231;4;19;18
091514;091;11;9064;14;74;70
091519;091;11;403;1;4;4
091521;091;11;29418;44;240;225
091525;091;11;1416;3;12;11
091526;091;11;108;1;1;1
091533;091;11;1830;3;15;14
091534;091;11;4083;7;34;32
091538;091;11;724;2;6;6
091540;091;11;5149;8;42;40
091544;091;11;526;1;5;5
091546;091;11;1001;2;9;8
091547;091;11;565;1;5;5
091549;091;11;36527;54;298;279
091552;091;11;10779;16;88;83
091553;091;11;7592;12;62;58
091556;091;11;417;1;4;4
091560;091;11;447;1;4;4
091568;091;11;1600;3;14;13
091570;091;11;19902;30;162;152
091573;091;11;10944;17;90;84
091577;091;11;5774;9;47;45
091578;091;11;299;1;3;3
091579;091;11;3111;5;26;24
091581;091;11;904;2;8;7
091587;091;11;5927;9;49;46
091589;091;11;36817;55;300;281
091593;091;11;1661;3;14;13
091599;091;11;1290;2;11;10
091600;091;11;7287;11;60;56
091602;091;11;436;1;4;4
091613;091;11;228;1;2;2
091617;091;11;4090;7;34;32
091619;091;11;282;1;3;3
091629;091;11;623;1;6;5
091630;091;11;1506;3;13;12
091631;091;11;2340;4;20;18
091634;091;11;1304;2;11;10
091635;091;11;2091;4;18;16
091639;091;11;996;2;9;8
091645;091;11;15578;23;127;119
091648;091;11;2350;4;20;18
091649;091;11;2827;5;24;22
091654;091;11;617;1;6;5
091657;091;11;31752;47;259;243
091659;091;11;5478;9;45;42
091661;091;11;10657;16;87;82
091662;091;11;746;2;7;6
091665;091;11;7815;12;64;60
091666;091;11;2401;4;20;19
091667;091;11;7084;11;58;55
091671;091;11;630;1;6;5
091679;091;11;1253;2;11;10
091685;091;11;4585;7;38;35
091687;091;11;31317;47;255;239
091689;091;11;7544;12;62;58
091691;091;11;29263;44;239;224
091692;091;11;25361;38;207;194
092002;092;11;63319;94;516;390
092004;092;11;85875;127;699;529
092007;092;11;41111;61;335;253
092009;092;11;28476;43;232;176
092012;092;11;121249;179;987;746
092014;092;11;21009;32;171;130
092019;092;11;33664;50;274;208
092020;092;11;37696;56;307;232
092022;092;11;20845;31;170;129
092023;092;11;53509;79;436;330
092024;092;11;61379;91;500;378
092025;092;11;85775;127;698;528
092026;092;11;82327;122;670;507
092032;092;11;24809;37;202;153
092033;092;11;18284;27;149;113
092035;092;11;29414;44;240;181
092036;092;11;47169;70;384;291
092040;092;11;69277;103;564;427
092044;092;11;64922;96;529;400
092046;092;11;30932;46;252;191
092047;092;11;1862;3;16;12
092048;092;11;46009;68;375;283
092049;092;11;50481;75;411;311
092050;092;11;95739;142;779;589
092051;092;11;61296;91;499;377
092060;092;11;29249;44;238;180
092062;092;11;44905;67;366;277
092063;092;11;79745;118;649;491
092064;092;11;30582;46;249;189
092071;092;11;19712;30;161;122
092072;092;11;23910;36;195;148
092073;092;11;48736;72;397;300
092075;092;11;28006;42;228;173
092076;092;11;8993;14;74;56
092077;092;11;11770;18;96;73
092078;092;11;23881;36;195;147
093001;093;11;86597;128;705;532
093005;093;11;86180;128;702;529
093006;093;11;35797;53;292;220
